frame;time;average
0;5;0
1;0.0001;0.0001
2;0;5e-05
3;0;3.33333e-05
4;0.0001;5e-05
5;0.0003;0.0001
6;0;8.33333e-05
7;0.0001;8.57143e-05
8;0.0003;0.0001125
9;0.0001;0.000111111
10;0.0004;0.00014
11;0;0.000127273
12;0.0571;0.004875
13;0.0001;0.00450769
14;0;0.00418571
15;0.0001;0.00391333
16;0;0.00366875
17;0.0001;0.00345882
18;0;0.00326667
19;0;0.00309474
20;0.0001;0.002945
21;0.0001;0.00280952
22;0;0.00268182
23;0.1091;0.0073087
24;0;0.00700417
25;0.0001;0.006728
26;0;0.00646923
27;0;0.00622963
28;0;0.00600714
29;0;0.0058
30;0.0001;0.00561
31;0;0.00542903
32;0.1799;0.0108813
33;0.0001;0.0105545
34;0;0.0102441
35;0;0.00995143
36;0.0001;0.00967778
37;0;0.00941622
38;0.0001;0.00917105
39;0;0.0089359
40;0.0001;0.008715
41;0.0422;0.00953171
42;0;0.00930476
43;0.0001;0.0090907
44;0.0001;0.00888636
45;0;0.00868889
46;0;0.0085
47;0;0.00831915
48;0;0.00814583
49;0.0001;0.00798163
50;0;0.007822
51;0;0.00766863
52;0.0005;0.00753077
53;0;0.00738868
54;0;0.00725185
55;0.3012;0.0125964
56;0.0822;0.0138393
57;0;0.0135965
58;0.0001;0.0133638
59;0.0002;0.0131407
60;0.0001;0.0129233
61;0;0.0127115
62;0.0001;0.0125081
63;0;0.0123095
64;0.0001;0.0121188
65;0.0001;0.0119338
66;0.0001;0.0117545
67;0;0.0115791
68;0;0.0114088
69;0.0001;0.0112449
70;0.0001;0.0110857
71;0.201;0.0137606
72;0.2983;0.0177125
73;0;0.0174699
74;0;0.0172338
75;0;0.017004
76;0;0.0167803
77;0.0001;0.0165636
78;0;0.0163513
79;0.0001;0.0161456
80;0;0.0159438
81;0;0.0157469
82;0.0001;0.0155561
83;0.0001;0.0153699
84;0.0001;0.0151881
85;0.0001;0.0150106
86;0.0001;0.0148372
87;0.085;0.0156437
88;0.0001;0.015467
89;0.0001;0.0152944
90;0;0.0151244
91;0.0001;0.0149593
92;0.0001;0.0147978
93;0;0.0146387
94;0.0001;0.014484
95;0.0001;0.0143326
96;0.1163;0.0153948
97;0.0004;0.0152402
98;0;0.0150847
99;0.0001;0.0149333
100;0.0001;0.014785
101;0.0001;0.0146396
102;0.0001;0.0144971
103;0;0.0143563
104;0;0.0142183
105;0.0001;0.0140838
106;0.0001;0.0139519
