frame;time;average
0;5;0
1;0;0
2;0.5776;0.2888
3;0.0001;0.192567
4;0.0001;0.14445
5;0.18;0.15156
6;0.0002;0.126333
7;0.2457;0.143386
8;0.0001;0.125475
9;0.0002;0.111556
10;0.3704;0.13744
11;0.0001;0.124955
12;0.6425;0.168083
13;0;0.155154
14;0.0001;0.144079
15;0.5608;0.17186
16;0.0001;0.161125
17;0.0001;0.151653
18;0.2025;0.154478
19;0.0002;0.146358
20;0.0001;0.139045
21;0.4022;0.151576
22;0;0.144686
23;0.0196;0.139248
24;0.2051;0.141992
25;0.0001;0.136316
26;0.0001;0.131077
27;0.0001;0.126226
28;0;0.121718
29;0.4252;0.132183
30;0.2675;0.136693
31;0.0001;0.132287
32;0.0001;0.128156
33;0.0001;0.124276
34;0.0001;0.120624
35;0.2929;0.125546
36;0.6866;0.141131
37;0.0001;0.137319
38;0.0005;0.133718
39;0.0001;0.130292
40;0;0.127035
41;0.3508;0.132493
42;0.0001;0.12934
43;0.0001;0.126335
44;0.0001;0.123466
45;0.0001;0.120724
46;0.5109;0.129207
47;0.0001;0.12646
48;0.0001;0.123827
49;0.0001;0.121302
50;0.0003;0.118882
51;0.3138;0.122704
52;0.3743;0.127542
53;0.0001;0.125138
54;0.0001;0.122822
55;0.0001;0.120591
56;0.0001;0.118439
57;0.3153;0.121893
58;0.6544;0.131074
59;0.0001;0.128854
60;0.0001;0.126708
61;0.0001;0.124633
62;0;0.122623
63;0.3158;0.125689
64;0.2338;0.127378
65;0;0.125418
66;0.0001;0.12352
67;0.0001;0.121678
68;0.0001;0.11989
69;0.2857;0.122293
70;0.3544;0.125609
71;0.0001;0.123841
72;0.0003;0.122125
73;0.348;0.125219
74;0.0001;0.123528
75;0.0001;0.121883
76;0.5486;0.127497
77;0.0001;0.125843
78;0.0008;0.12424
79;0.1883;0.125051
80;0.0001;0.123489
81;0.0001;0.121965
82;0.6216;0.128059
83;0.0001;0.126517
84;0.0002;0.125013
85;0.3172;0.127274
86;0.0001;0.125795
87;0.0001;0.124351
88;0.703;0.130926
89;0.0001;0.129456
90;0.5128;0.133716
91;0.0002;0.132248
92;0.0001;0.130812
93;0.438;0.134115
94;0.0001;0.132689
95;0.0001;0.131294
96;0.1272;0.131251
