frame;time;average
0;5;0
1;0.008;0.008
2;0.0033;0.00565
3;0.0032;0.00483333
4;0.003;0.004375
5;0.0029;0.00408
6;0.0029;0.00388333
7;0.0029;0.00374286
8;0.0031;0.0036625
9;0.0029;0.00357778
10;0.0031;0.00353
11;0.0029;0.00347273
12;0.3035;0.028475
13;0.0032;0.0265308
14;0.003;0.02485
15;0.003;0.0233933
16;0.0242;0.0234438
17;0.0009;0.0221176
18;0.0004;0.0209111
19;0.0001;0.0198158
20;0.0001;0.01883
21;0.0001;0.0179381
22;0.0001;0.0171273
23;0.0185;0.017187
24;0.0086;0.0168292
25;0.1177;0.020864
26;0;0.0200615
27;0.0001;0.0193222
28;0.0001;0.0186357
29;0.0001;0.0179966
30;0.0001;0.0174
31;0.0001;0.0168419
32;0.004;0.0164406
33;0.0037;0.0160545
34;0.003;0.0156706
35;0;0.0152229
36;0.0001;0.0148028
37;0.0002;0.0144081
38;0.0078;0.0142342
39;0.0037;0.0139641
40;0.0028;0.013685
41;0.0001;0.0133537
42;0.0002;0.0130405
43;0.0001;0.0127395
44;0.0003;0.0124568
45;0.0001;0.0121822
46;0;0.0119174
47;0.0001;0.011666
48;0.0006;0.0114354
49;0.0077;0.0113592
50;0.0036;0.011204
51;0.0028;0.0110392
52;0.011;0.0110385
53;0.0002;0.010834
54;0.0001;0.0106352
55;0.0001;0.0104436
56;0.0002;0.0102607
57;0.0076;0.010214
58;0.0046;0.0101172
59;0.0031;0.00999831
60;0.0003;0.00983667
61;0;0.00967541
62;0.0001;0.00952097
63;0.0001;0.00937143
64;0.0083;0.00935469
65;0.0001;0.00921231
66;0.0002;0.00907576
67;0.0001;0.00894179
68;0.0005;0.00881765
69;0.0086;0.00881449
70;0.0247;0.00904143
71;0.005;0.00898451
72;0.0005;0.00886667
73;0;0.00874521
74;0.0001;0.00862838
75;0.0001;0.00851467
76;0.0091;0.00852237
77;0.0002;0.00841429
78;0.0001;0.00830769
79;0.0001;0.0082038
80;0.0005;0.0081075
81;0.0073;0.00809753
82;0.0035;0.00804146
83;0.0028;0.00797831
84;0.0084;0.00798333
85;0.0001;0.00789059
86;0.0001;0.0078
87;0;0.00771035
88;0.0004;0.00762727
89;0;0.00754157
90;0.0048;0.00751111
91;0.0032;0.00746374
92;0.0004;0.00738696
93;0.008;0.00739355
94;0.0001;0.00731596
95;0.0001;0.00724
96;0.0115;0.00728438
97;0.0002;0.00721134
98;0;0.00713776
99;0.0001;0.00706667
100;0.0004;0.007
101;0.0076;0.00700594
102;0.0041;0.00697745
103;0.004;0.00694854
104;0.0004;0.00688558
105;0.0001;0.00682095
106;0.0001;0.00675755
107;0.0001;0.00669533
108;0.0078;0.00670556
109;0.0002;0.00664587
110;0.0001;0.00658636
111;0.0001;0.00652793
112;0.0004;0.00647321
113;0.0071;0.00647876
114;0.0043;0.00645965
115;0.0028;0.00642783
116;0.0076;0.00643793
117;0.0001;0.00638376
118;0.0001;0.00633051
119;0.0001;0.00627815
120;0.0005;0.00623
121;0;0.00617851
122;0.0076;0.00619016
123;0.0027;0.00616179
124;0.142;0.00725726
125;0.0017;0.0072128
126;0.0072;0.0072127
127;0.0001;0.00715669
128;0.0001;0.00710156
129;0.0001;0.00704729
130;0.0079;0.00705385
131;0.0002;0.00700153
132;0.0001;0.00694924
133;0.0001;0.00689774
134;0.0001;0.00684702
135;0.001;0.0068037
136;0.0001;0.00675441
137;0.0062;0.00675037
138;0.0028;0.00672174
139;0.006;0.00671655
140;0.0003;0.00667071
141;0.0107;0.00669929
142;0.0001;0.00665282
143;0.0001;0.00660699
144;0.0001;0.00656181
145;0.0101;0.00658621
146;0.0001;0.00654178
147;0;0.00649728
148;0.0001;0.00645405
149;0.0002;0.00641208
150;0.0004;0.006372
151;0.0001;0.00633046
152;0.0061;0.00632895
153;0.0029;0.00630654
