frame;time;average
0;5;0
1;0.1195;0.1195
2;0.0794;0.09945
3;0.0462;0.0817
4;0.045;0.072525
5;0.0417;0.06636
6;0.0417;0.06225
7;0.0415;0.0592857
8;0.0435;0.0573125
9;0.0413;0.0555333
10;0.0411;0.05409
11;0.0411;0.0529091
12;0.0411;0.051925
13;0.0413;0.0511077
14;0.0414;0.0504143
15;0.0436;0.04996
16;0.043;0.049525
17;0.0001;0.0466176
18;0;0.0440278
19;0.0001;0.0417158
20;0.0001;0.039635
21;0.0001;0.0377524
22;0;0.0360364
23;0.0001;0.0344739
24;0.0001;0.0330417
25;0.0001;0.031724
26;0.0001;0.0305077
27;0.0001;0.0293815
28;0;0.0283321
29;0;0.0273552
30;0;0.0264433
31;0;0.0255903
32;0;0.0247906
33;0;0.0240394
34;0.0001;0.0233353
35;0.0001;0.0226714
36;0;0.0220417
37;0;0.0214459
38;0;0.0208816
39;0;0.0203462
40;0.0001;0.01984
41;0;0.0193561
42;0.0001;0.0188976
43;0.0001;0.0184605
44;0;0.0180409
45;0;0.01764
46;0;0.0172565
47;0;0.0168894
48;0.0001;0.0165396
49;0.0001;0.0162041
50;0.0001;0.015882
51;0.0001;0.0155725
52;0.0001;0.015275
53;0.0001;0.0149887
54;0.0001;0.014713
55;0.0001;0.0144473
56;0.0001;0.0141911
57;0.0001;0.0139439
58;0.0001;0.0137052
59;0.0001;0.0134746
60;0;0.01325
61;0.0002;0.0130361
62;0.0001;0.0128274
63;0.0008;0.0126365
64;0.0001;0.0124406
65;0;0.0122492
66;0;0.0120636
67;0.0001;0.0118851
68;0.0001;0.0117118
69;0;0.011542
70;0.0001;0.0113786
71;0;0.0112183
72;0;0.0110625
73;0;0.010911
74;0;0.0107635
75;0.0001;0.0106213
76;0.0001;0.0104829
77;0;0.0103468
78;0.0001;0.0102154
79;0;0.0100861
80;0.0001;0.00996125
81;0;0.00983827
82;0.0001;0.00971951
83;0.0001;0.00960361
84;0;0.00948929
85;0.0001;0.00937882
86;0;0.00926977
87;0;0.00916322
88;0;0.00905909
89;0.0001;0.00895843
90;0.0001;0.00886
91;0.0001;0.00876374
92;0;0.00866848
93;0;0.00857527
94;0;0.00848404
95;0;0.00839474
96;0.0001;0.00830833
97;0.0001;0.00822371
98;0;0.0081398
99;0;0.00805758
100;0;0.007977
101;0;0.00789802
102;0;0.00782059
103;0.0001;0.00774563
104;0;0.00767115
105;0.0001;0.00759905
106;0;0.00752736
107;0.0001;0.00745794
108;0.0001;0.00738981
109;0;0.00732202
110;0.0001;0.00725636
111;0.0001;0.00719189
112;0;0.00712768
113;0;0.0070646
114;0;0.00700263
115;0;0.00694174
116;0;0.0068819
117;0;0.00682308
118;0;0.00676525
119;0.0001;0.00670924
120;0;0.00665333
121;0.0001;0.00659917
122;0;0.00654508
123;0;0.00649187
124;0.0002;0.00644113
125;0.0001;0.0063904
126;0.0001;0.00634048
127;0.0001;0.00629134
128;0.0001;0.00624297
129;0.0001;0.00619535
130;0.0001;0.00614846
131;0;0.00610153
132;0;0.0060553
133;0.0001;0.00601053
134;0.0001;0.00596642
135;0.0001;0.00592296
136;0;0.00587941
137;0;0.0058365
138;0.0001;0.00579493
139;0;0.00575324
140;0;0.00571214
141;0;0.00567163
142;0.0001;0.00563239
143;0;0.00559301
144;0.0001;0.00555486
145;0.0001;0.00551724
146;0;0.00547945
147;0.0629;0.00587007
148;0.3031;0.00787838
149;0.0671;0.00827584
150;0.3866;0.010798
151;0.2009;0.012057
152;0.0891;0.0125638
153;0.6082;0.0164569
154;0.4072;0.0189942
155;0.1842;0.02006
156;0.1005;0.0205756
157;0.1892;0.0216497
158;0.0729;0.0219741
159;0.1188;0.022583
160;0;0.0224419
161;0.0001;0.0223031
162;0.0001;0.022166
163;0;0.0220301
164;0;0.0218957
165;0;0.021763
166;0;0.0216319
167;0;0.0215024
168;0;0.0213744
169;0;0.0212479
170;0.0001;0.0211235
171;0.0001;0.0210006
172;0.0001;0.0208791
173;0;0.0207584
174;0.0001;0.0206397
175;0;0.0205217
176;0.0001;0.0204057
177;0.0001;0.020291
178;0.0001;0.0201775
179;0.0001;0.0200654
180;0.0001;0.0199544
