frame;time;average
0;5;0
1;0.0147;0.0147
2;0.0002;0.00745
3;0.0002;0.00503333
4;0.0003;0.00385
5;0.0003;0.00314
6;0.0003;0.00266667
7;0.0003;0.00232857
8;0.0002;0.0020625
9;0.0002;0.00185556
10;0.0003;0.0017
11;0.0003;0.00157273
12;0.0002;0.00145833
13;0.0003;0.00136923
14;0.0003;0.00129286
15;0.0004;0.00123333
16;0.0208;0.00245625
17;0.0014;0.00239412
18;0;0.00226111
19;0.0001;0.00214737
20;0.0003;0.002055
21;0;0.00195714
22;0.0003;0.00188182
23;0;0.0018
24;0.0017;0.00179583
25;0.0001;0.001728
26;0.0003;0.00167308
27;0.0001;0.00161481
28;0.0008;0.00158571
29;0.0013;0.00157586
30;0.0003;0.00153333
31;0;0.00148387
32;0.0008;0.0014625
33;0;0.00141818
34;0.0008;0.0014
35;0;0.00136
36;0.0022;0.00138333
37;0.0008;0.00136757
38;0.0004;0.00134211
39;0;0.00130769
40;0.0012;0.001305
41;0.0001;0.00127561
42;0.0003;0.00125238
43;0.0001;0.00122558
44;0.0004;0.00120682
45;0.0001;0.00118222
46;0.0003;0.00116304
47;0.0001;0.00114043
48;0.0003;0.00112292
49;0;0.0011
50;0.0011;0.0011
51;0.0003;0.00108431
52;0.0003;0.00106923
53;0;0.00104906
54;0.0002;0.00103333
55;0;0.00101455
56;0.0073;0.00112679
57;0.0046;0.00118772
58;0.0005;0.00117586
59;0.0001;0.00115763
60;0.0003;0.00114333
61;0.0001;0.00112623
62;0.0004;0.00111452
63;0.0001;0.00109841
64;0.0004;0.0010875
65;0.0001;0.00107231
66;0.0002;0.00105909
67;0;0.00104328
68;0.0013;0.00104706
69;0.0001;0.00103333
70;0.0002;0.00102143
71;0;0.00100704
72;0.0003;0.000997222
73;0.0001;0.000984932
74;0.0017;0.000994595
75;0.0014;0.001
76;0.0002;0.000989474
77;0;0.000976623
78;0.0005;0.000970513
79;0.001;0.000970886
80;0.0003;0.0009625
81;0;0.000950617
82;0.0002;0.000941463
83;0.0001;0.000931325
84;0.0003;0.00092381
85;0.0001;0.000914118
86;0.0002;0.000905814
87;0.0001;0.000896552
88;0.0003;0.000889773
89;0;0.000879775
90;0.0003;0.000873333
91;0.0001;0.000864835
92;0.0025;0.000882609
93;0.0016;0.000890323
94;0.0005;0.00088617
95;0;0.000876842
96;0.0003;0.000870833
97;0;0.000861856
98;0.0043;0.000896939
99;0.0001;0.000888889
100;0.0003;0.000883
101;0.0001;0.000875248
102;0.0002;0.000868627
103;0;0.000860194
104;0.0005;0.000856731
105;0.0001;0.000849524
106;0.0007;0.000848113
107;0;0.000840187
108;0.0037;0.000866667
109;0.0074;0.000926606
110;0.0005;0.000922727
111;0.0001;0.000915315
112;0.0004;0.000910714
113;0;0.000902655
114;0.0003;0.000897368
115;0.0001;0.000890435
116;0.001;0.000891379
117;0.0001;0.000884615
118;0.0008;0.000883898
119;0.0001;0.000877311
120;0.0003;0.0008725
121;0.0004;0.000868595
122;0.0019;0.000877049
123;0.003;0.000894309
124;0.0003;0.000889516
125;0;0.0008824
126;0.0002;0.000876984
127;0;0.000870079
128;0.0003;0.000865625
129;0.0001;0.00085969
130;0.0002;0.000854615
131;0;0.000848092
132;0.0003;0.000843939
133;0;0.000837594
134;0.0002;0.000832836
135;0.0001;0.000827407
136;0.0003;0.000823529
137;0;0.000817518
138;0.0008;0.000817391
139;0.0001;0.00081223
140;0.0002;0.000807857
141;0;0.000802128
142;0.0102;0.00086831
143;0.001;0.000869231
144;0.0004;0.000865972
145;0.0001;0.00086069
146;0.0016;0.000865753
147;0.0001;0.000860544
148;0.0004;0.000857432
149;0.0001;0.000852349
150;0.0004;0.000849333
151;0;0.000843709
152;0.0005;0.000841447
153;0;0.000835948
154;0.0003;0.000832468
155;0;0.000827097
156;0.001;0.000828205
157;0;0.00082293
158;0.0003;0.00081962
159;0;0.000814465
160;0.0042;0.000835625
161;0.001;0.000836646
162;0.0003;0.000833333
163;0.0001;0.000828834
164;0.0003;0.00082561
165;0.0001;0.000821212
166;0.0012;0.000823494
167;0.0001;0.000819162
168;0.0005;0.000817262
169;0.0001;0.000813018
170;0.001;0.000814118
171;0.0002;0.000810526
172;0.0004;0.00080814
173;0;0.000803468
174;0.0002;0.0008
175;0;0.000795429
176;0.0004;0.000793182
177;0;0.000788701
178;0.0004;0.000786517
179;0;0.000782123
180;0.0118;0.000843333
181;0.0013;0.000845856
182;0.0004;0.000843407
183;0.0002;0.000839891
184;0.0007;0.00083913
185;0.0001;0.000835135
186;0.0004;0.000832796
187;0;0.000828342
188;0.0004;0.000826064
189;0;0.000821693
190;0.0008;0.000821579
191;0.0001;0.000817801
192;0.0001;0.000814063
193;0.0004;0.000811917
194;0;0.000807732
195;0.0001;0.000804103
196;0.0002;0.00080102
197;0.0001;0.000797462
198;0.0001;0.000793939
199;0.0004;0.00079196
200;0;0.000788
201;0.0001;0.000784577
202;0.0021;0.000791089
203;0.0001;0.000787685
204;0.0029;0.000798039
205;0.0003;0.00079561
206;0.0001;0.000792233
207;0.0001;0.000788889
208;0.0003;0.000786538
209;0.0001;0.000783254
210;0;0.000779524
211;0.0002;0.000776777
212;0.0212;0.000873113
213;0;0.000869014
214;0.0003;0.000866355
215;0.0001;0.000862791
216;0;0.000858796
217;0.0003;0.000856221
218;0;0.000852294
219;0.0001;0.000848858
220;0.0003;0.000846364
221;0;0.000842534
222;0.0001;0.000839189
223;0.0003;0.000836771
224;0.0001;0.000833482
225;0;0.000829778
226;0.0003;0.000827434
227;0;0.000823789
228;0.0001;0.000820614
229;0.0001;0.000817467
230;0;0.000813913
231;0.0001;0.000810823
232;0.0019;0.000815517
233;0.0001;0.000812446
234;0.0007;0.000811966
235;0.0002;0.000809362
236;0;0.000805932
237;0.0001;0.000802954
238;0.0012;0.000804622
239;0.0123;0.00085272
240;0.0002;0.00085
241;0.0003;0.000847718
242;0.0001;0.000844628
243;0.0001;0.000841564
244;0.001;0.000842213
245;0.0001;0.000839184
246;0.0001;0.000836179
247;0.0003;0.000834008
248;0.0002;0.000831452
249;0;0.000828112
250;0.0005;0.0008268
251;0.0001;0.000823904
252;0;0.000820635
253;0.0004;0.000818972
254;0;0.000815748
255;0;0.000812549
256;0.002;0.000817188
257;0;0.000814008
258;0.0029;0.000822093
259;0.0002;0.000819691
260;0;0.000816538
261;0;0.00081341
262;0.0002;0.000811069
263;0;0.000807985
264;0;0.000804924
265;0.0004;0.000803396
266;0.0001;0.000800752
267;0;0.000797753
268;0.0003;0.000795896
269;0.0017;0.000799257
270;0.0001;0.000796667
271;0.0002;0.000794465
272;0;0.000791544
273;0.0001;0.000789011
274;0.0002;0.000786861
275;0;0.000784
276;0;0.000781159
277;0;0.000778339
278;0.0001;0.000775899
279;0.0003;0.000774194
280;0.0001;0.000771786
281;0.0001;0.000769395
282;0;0.000766667
283;0;0.000763958
284;0.0008;0.000764085
285;0.0001;0.000761754
286;0.0001;0.000759441
287;0.0001;0.000757143
288;0;0.000754514
289;0.0002;0.000752595
290;0.0001;0.000750345
291;0.0001;0.00074811
292;0;0.000745548
293;0.0001;0.000743345
294;0.0129;0.000784694
295;0.0002;0.000782712
296;0.0001;0.000780405
297;0.0002;0.000778451
298;0.0015;0.000780872
299;0.0003;0.000779264
300;0.0001;0.000777
301;0.0001;0.000774751
302;0.0001;0.000772517
303;0.0001;0.000770297
304;0.0004;0.000769079
305;0.0023;0.000774098
306;0.005;0.000787909
307;0.0001;0.000785668
308;0.0001;0.000783442
309;0.0005;0.000782524
310;0.0001;0.000780323
311;0.0001;0.000778135
312;0.0024;0.000783333
313;0.0001;0.00078115
314;0.0004;0.000779936
315;0;0.00077746
316;0.0001;0.000775316
317;0.0001;0.000773186
318;0;0.000770755
319;0.0003;0.000769279
320;0;0.000766875
321;0.0001;0.000764798
322;0;0.000762422
323;0.0001;0.000760372
324;0.0011;0.00076142
325;0.0001;0.000759385
326;0;0.000757055
327;0.0001;0.000755046
328;0;0.000752744
329;0.0031;0.000759878
330;0.0001;0.000757879
331;0;0.000755589
332;0;0.000753313
333;0.0007;0.000753153
334;0.0005;0.000752395
335;0;0.000750149
336;0.0001;0.000748214
337;0;0.000745994
338;0;0.000743787
339;0.0008;0.000743953
340;0;0.000741765
341;0;0.000739589
342;0.0001;0.000737719
343;0;0.000735569
344;0.0004;0.000734593
345;0.0035;0.000742609
346;0.0083;0.000764451
347;0.0002;0.000762824
348;0.0001;0.00076092
349;0.0003;0.000759599
350;0.0001;0.000757714
351;0;0.000755556
352;0.0021;0.000759375
353;0;0.000757224
354;0.0004;0.000756215
355;0.0001;0.000754366
356;0;0.000752247
357;0.0001;0.00075042
358;0.0001;0.000748603
359;0;0.000746518
360;0.0014;0.000748333
361;0;0.00074626
362;0;0.000744199
363;0.0001;0.000742424
364;0.0001;0.000740659
365;0.0008;0.000740822
366;0.0001;0.000739071
367;0.0001;0.00073733
368;0;0.000735326
369;0;0.000733333
370;0.0003;0.000732162
371;0.0001;0.000730458
372;0.0001;0.000728763
373;0;0.00072681
374;0;0.000724866
375;0.0004;0.000724
376;0;0.000722074
377;0.0001;0.000720424
378;0;0.000718519
379;0;0.000716623
380;0.0025;0.000721316
381;0.0001;0.000719685
382;0;0.000717801
383;0.0001;0.000716188
384;0.0015;0.000718229
385;0.0002;0.000716883
386;0.0001;0.000715285
387;0.0001;0.000713695
388;0.0001;0.000712113
389;0;0.000710283
390;0.0002;0.000708974
391;0.0001;0.000707417
392;0.0001;0.000705867
393;0.0001;0.000704326
394;0.0001;0.000702792
395;0.0002;0.000701519
396;0.002;0.000704798
397;0.0008;0.000705038
398;0.0001;0.000703518
399;0.0001;0.000702005
400;0.0002;0.00070075
401;0.0001;0.000699252
402;0.0001;0.000697761
403;0.0016;0.0007
404;0.0001;0.000698515
405;0.0003;0.000697531
406;0.0001;0.000696059
407;0.0001;0.000694595
408;0;0.000692892
409;0;0.000691198
410;0.0002;0.00069
411;0.0001;0.000688564
412;0;0.000686893
413;0;0.00068523
414;0.0001;0.000683816
415;0.0002;0.000682651
416;0;0.00068101
417;0.0001;0.000679616
418;0;0.00067799
419;0.0001;0.000676611
420;0.0002;0.000675476
421;0;0.000673872
422;0;0.000672275
423;0;0.000670686
424;0.0001;0.00066934
425;0.0044;0.000678118
426;0.0004;0.000677465
427;0.0001;0.000676112
428;0.0001;0.000674766
429;0.0012;0.000675991
430;0.0002;0.000674884
431;0.0001;0.00067355
432;0.0001;0.000672222
433;0;0.00067067
434;0;0.000669124
435;0.0003;0.000668276
436;0.0001;0.000666972
437;0.0001;0.000665675
438;0;0.000664155
439;0;0.000662642
440;0.0069;0.000676818
441;0.006;0.000688889
442;0.0009;0.000689367
443;0.0001;0.000688036
444;0.0001;0.000686712
445;0.0005;0.000686292
446;0;0.000684753
447;0;0.000683221
448;0.0017;0.000685491
449;0.0001;0.000684187
450;0.0002;0.000683111
451;0;0.000681596
452;0.0001;0.00068031
453;0;0.000678808
454;0;0.000677313
455;0.0002;0.000676264
456;0.0001;0.000675
457;0.0002;0.000673961
458;0;0.000672489
459;0.0002;0.00067146
460;0.0002;0.000670435
461;0.0001;0.000669197
462;0;0.000667749
463;0.0001;0.000666523
464;0;0.000665086
465;0.0001;0.000663871
466;0.0001;0.000662661
467;0;0.000661242
468;0;0.000659829
469;0.0001;0.000658635
470;0.0039;0.000665532
471;0.0002;0.000664544
472;0.0001;0.000663347
473;0.0001;0.000662156
474;0.0015;0.000663924
475;0.0009;0.000664421
476;0.0001;0.000663235
477;0.0001;0.000662055
478;0.0001;0.000660879
479;0.0001;0.000659708
480;0.0009;0.000660208
481;0.0026;0.000664241
482;0.0002;0.000663278
483;0.0001;0.000662112
484;0.0001;0.00066095
