frame;time;average
0;5;0
1;0.5533;0.5533
2;0.0001;0.2767
3;0.0001;0.1845
4;0.0001;0.1384
5;0.1328;0.13728
6;0;0.1144
7;0.0001;0.0980714
8;0.1312;0.102213
9;0;0.0908556
10;0.0007;0.08184
11;0.1828;0.0910182
12;0.0001;0.0834417
13;0.0004;0.0770538
14;0.1932;0.08535
15;0.0001;0.0796667
16;0.2039;0.0874313
17;0.0001;0.0822941
18;0.0001;0.0777278
19;0.2221;0.0853263
20;0;0.08106
21;0.0001;0.0772048
22;0.7537;0.107955
23;0.0001;0.103265
24;0.0001;0.0989667
25;0.2913;0.10666
26;0.0001;0.102562
27;0.2999;0.10987
28;0.0001;0.10595
29;0.0002;0.102303
30;0.287;0.10846
31;0.0001;0.104965
32;0.3145;0.111513
33;0.0001;0.108136
34;0.3162;0.114256
35;0.0001;0.110994
36;0.0003;0.107919
37;0.5016;0.118559
38;0.0001;0.115442
39;0.0001;0.112485
40;0.0001;0.109675
41;0.5321;0.119978
42;0.0001;0.117124
43;0.0001;0.114402
44;0.522;0.123666
45;0.0001;0.12092
46;0.0001;0.118293
47;0.414;0.124585
48;0.0001;0.121992
49;0.0001;0.119504
50;0.387;0.124854
51;0.0003;0.122412
52;0.342;0.126635
53;0.0002;0.124249
54;0.0001;0.12195
55;0.3675;0.126415
56;0.0002;0.124161
57;0.0001;0.121984
58;0.8655;0.134803
59;0.0001;0.13252
60;0.3312;0.135832
61;0;0.133605
62;0.0002;0.131453
63;0.3335;0.13466
64;0.0001;0.132558
65;0.3484;0.135878
66;0.0001;0.133821
67;0.3293;0.136739
68;0.0001;0.134729
69;0.0002;0.13278
70;0.4157;0.136821
71;0.0001;0.134896
72;0.5794;0.141069
73;0.0001;0.139138
74;0.0001;0.137259
75;0.3295;0.139823
76;0.0001;0.137984
77;0.293;0.139997
78;0.0001;0.138204
79;0.0001;0.136456
80;0.3631;0.139289
81;0.0001;0.13757
82;0.6398;0.143695
83;0.0001;0.141965
84;0.0002;0.140277
85;0.4755;0.144221
86;0.0001;0.142545
87;0.4636;0.146236
88;0.0001;0.144575
89;0.0001;0.142952
90;0.4699;0.146584
91;0.0001;0.144975
92;0.3462;0.147162
93;0.0001;0.145581
94;0.4786;0.149123
95;0.0001;0.147555
96;0.0001;0.146019
97;1.1824;0.156703
98;0.0001;0.155105
99;0.5945;0.159543
100;0.6241;0.164189
101;0.0001;0.162564
102;0.0001;0.160972
103;0.418;0.163467
104;0.0001;0.161896
105;0.0001;0.160355
106;0.0765;0.159564
107;0.0001;0.158074
108;0.0001;0.156611
109;0.0098;0.155264
110;0.0001;0.153854
111;0.2898;0.155078
112;0.0001;0.153695
113;0.2802;0.154814
114;0.0001;0.153457
115;0.0001;0.152123
116;0.3157;0.153534
117;0.0001;0.152222
118;0.4285;0.154564
119;0.0001;0.153266
120;0.1836;0.153518
121;0.0001;0.15225
122;0.0001;0.151003
123;0.1376;0.150894
124;0.0002;0.149679
125;0.0002;0.148483
126;0.1515;0.148507
127;0.0001;0.147339
128;0.1537;0.147388
129;0.0001;0.146247
130;0.1842;0.146538
131;0.0001;0.145421
132;0.0001;0.14432
133;0.1669;0.144489
134;0.0001;0.143412
135;0.3415;0.144879
136;0.0001;0.143815
137;0.19;0.144152
138;0.0001;0.143108
139;0.0001;0.142079
140;0.2495;0.142846
141;0.0001;0.141834
142;0.2317;0.142467
143;0.0001;0.141471
144;0.0001;0.14049
145;0.2526;0.141263
146;0.0001;0.140296
147;0.0001;0.139342
148;0.4097;0.141169
149;0.0001;0.140222
150;0.0002;0.139289
151;0.4712;0.141487
152;0.0003;0.140558
153;0.3546;0.141957
154;0.0001;0.141036
155;0.3511;0.142391
156;0.0001;0.141479
157;0.0001;0.140578
158;0.3556;0.141939
159;0.0001;0.141047
160;0.3728;0.142496
161;0.0001;0.141611
162;0.336;0.142811
163;0.0002;0.141936
164;0.3486;0.143196
165;0.0002;0.14233
166;0.3196;0.143398
167;0.0001;0.14254
168;0.3159;0.143571
169;0.0001;0.142722
170;0.3189;0.143759
171;0.0002;0.142919
172;0.3173;0.143933
173;0.0002;0.143102
174;0.7274;0.14646
175;0.0002;0.145625
176;0.4917;0.147591
177;0.0001;0.146758
