frame;time;average
0;5;0
1;0;0
2;0;0
3;0;0
4;0;0
5;0.0001;2e-05
6;0.0001;3.33333e-05
7;0;2.85714e-05
8;0;2.5e-05
9;0;2.22222e-05
10;0;2e-05
11;0.1271;0.0115727
12;0;0.0106083
13;0.0001;0.0098
14;0;0.0091
15;0.0001;0.0085
16;0.0001;0.007975
17;0.0001;0.00751176
18;0.1086;0.0131278
19;0.0001;0.0124421
20;0;0.01182
21;0.0001;0.0112619
22;0;0.01075
23;0.0001;0.010287
24;0.1809;0.0173958
25;0;0.0167
26;0;0.0160577
27;0;0.015463
28;0.0001;0.0149143
29;0.0001;0.0144034
30;0.0001;0.0139267
31;0.1492;0.0182903
32;0;0.0177187
33;0;0.0171818
34;0;0.0166765
35;0.0001;0.0162029
36;0.0001;0.0157556
37;0.0001;0.0153324
38;0;0.0149289
39;0.0001;0.0145487
40;0;0.014185
41;0;0.013839
42;0;0.0135095
43;0.1602;0.0169209
44;0.0717;0.0181659
45;0.0001;0.0177644
46;0;0.0173783
47;0;0.0170085
48;0;0.0166542
49;0;0.0163143
50;0;0.015988
51;0.0001;0.0156765
52;0;0.015375
53;0;0.0150849
54;0.0001;0.0148074
55;0;0.0145382
56;0;0.0142786
57;0;0.0140281
58;0;0.0137862
59;0.2322;0.0174881
60;0.0445;0.0179383
61;0.0001;0.0176459
62;0;0.0173613
63;0;0.0170857
64;0.0001;0.0168203
65;0.0001;0.0165631
66;0.0001;0.0163136
67;0.0001;0.0160716
68;0.0001;0.0158368
69;0;0.0156072
70;0;0.0153843
71;0.0001;0.015169
72;0.0001;0.0149597
73;0.0001;0.0147562
74;0;0.0145568
75;0.1775;0.0167293
76;0;0.0165092
77;0.0001;0.0162961
78;0;0.0160872
79;0;0.0158835
80;0.0001;0.0156862
81;0;0.0154926
82;0.0001;0.0153049
83;0.0819;0.0161072
84;0.0001;0.0159167
85;0.0001;0.0157306
86;0.0001;0.0155488
87;0.0001;0.0153713
88;0;0.0151966
89;0.0001;0.015027
90;0;0.01486
91;0.0001;0.0146978
92;0;0.014538
93;0.0001;0.0143828
94;0.0001;0.0142309
95;0.0001;0.0140821
96;0;0.0139354
97;0.0447;0.0142526
98;0.0001;0.0141082
99;0;0.0139657
