frame;time;average
0;5;0
1;0.2847;0.2847
2;0.1588;0.22175
3;0.1038;0.182433
4;0.1011;0.1621
5;0.1011;0.1499
6;0.0999;0.141567
7;0.109;0.136914
8;0.1036;0.13275
9;0.1;0.129111
10;0.1;0.1262
11;0.0992;0.123745
12;0.1012;0.121867
13;0.1009;0.120254
14;0.1004;0.118836
15;0.1072;0.11806
16;0.1025;0.117087
17;0;0.1102
18;0;0.104078
19;0.0001;0.0986053
20;0.0001;0.09368
21;0;0.089219
22;0.0001;0.0851682
23;0;0.0814652
24;0;0.0780708
25;0.0001;0.074952
26;0;0.0720692
27;0;0.0694
28;0;0.0669214
29;0.0001;0.0646172
30;0;0.0624633
31;0.0001;0.0604516
32;0.0001;0.0585656
33;0;0.0567909
34;0;0.0551206
35;0;0.0535457
36;0;0.0520583
37;0;0.0506514
38;0;0.0493184
39;0.0001;0.0480564
40;0.0001;0.0468575
41;0.0001;0.0457171
42;0;0.0446286
43;0;0.0435907
44;0.0001;0.0426023
45;0;0.0416556
46;0.0001;0.0407522
47;0;0.0398851
48;0.0001;0.0390562
49;0.0001;0.0382612
50;0;0.037496
51;0.0001;0.0367627
52;0.0001;0.0360577
53;0;0.0353774
54;0.0001;0.0347241
55;0.0001;0.0340945
56;0;0.0334857
57;0.0001;0.0329
58;0;0.0323328
59;0;0.0317847
60;0;0.031255
61;0;0.0307426
62;0.0001;0.0302484
63;0;0.0297683
64;0;0.0293031
65;0.0001;0.0288538
66;0.0001;0.0284182
67;0;0.027994
68;0.0001;0.0275838
69;0.0006;0.0271928
70;0;0.0268043
71;0.0001;0.0264282
72;0.0001;0.0260625
73;0.0001;0.0257068
74;0;0.0253595
75;0.0001;0.0250227
76;0;0.0246934
77;0.0001;0.024374
78;0.0001;0.0240628
79;0.0001;0.0237595
80;0;0.0234625
81;0.0001;0.0231741
82;0.0001;0.0228927
83;0;0.0226169
84;0.0001;0.0223488
85;0.0001;0.0220871
86;0;0.0218302
87;0;0.0215793
88;0;0.0213341
89;0;0.0210944
90;0.0001;0.0208611
91;0;0.0206319
92;0;0.0204076
93;0;0.0201882
94;0.0001;0.0199745
95;0.0001;0.0197653
96;0;0.0195594
97;0.0001;0.0193588
98;0.0001;0.0191622
99;0;0.0189687
100;0.0001;0.01878
101;0;0.0185941
102;0.0001;0.0184127
103;0.0001;0.018235
104;0;0.0180596
105;0.0001;0.0178886
106;0.0001;0.0177208
107;0.0001;0.0175561
108;0.0001;0.0173944
109;0.0001;0.0172358
110;0.0001;0.01708
111;0.0001;0.016927
112;0.0001;0.0167768
113;0.0001;0.0166292
114;0;0.0164833
115;0.0001;0.0163409
116;0.0001;0.0162009
117;0;0.0160624
118;0;0.0159263
119;0;0.0157924
120;0.0001;0.0156617
121;0;0.0155322
122;0;0.0154049
123;0.0001;0.0152805
124;0.0001;0.0151581
125;0.0001;0.0150376
126;0;0.0149183
127;0;0.0148008
128;0.0001;0.0146859
129;0;0.0145721
130;0.0001;0.0144608
131;0;0.0143504
132;0.0001;0.0142424
133;0.0321;0.0143767
134;0.1433;0.0153388
135;0.1478;0.01632
136;0.0674;0.0166956
137;0.133;0.0175445
138;0.0811;0.0180051
139;0.0811;0.018459
140;0.1949;0.0197193
141;0.1243;0.020461
142;0.1043;0.0210514
143;0.1422;0.0218986
144;0.158;0.0228437
145;0.347;0.0250793
146;0;0.0249075
147;0.0001;0.0247388
148;0;0.0245716
149;0;0.0244067
150;0;0.024244
151;0;0.0240834
152;0.0001;0.0239257
153;0.0001;0.0237699
154;0;0.0236156
155;0.0001;0.0234639
156;0;0.0233135
157;0.0001;0.0231656
158;0;0.023019
159;0.0001;0.0228748
160;0;0.0227319
161;0.0001;0.0225913
162;0;0.0224519
163;0;0.0223141
164;0;0.022178
165;0.0001;0.0220442
166;0.0001;0.021912
167;0;0.0217808
168;0.0001;0.0216518
169;0.0001;0.0215243
170;0;0.0213976
171;0;0.0212725
172;0;0.0211488
173;0.0001;0.0210272
174;0.0001;0.0209069
175;0;0.0207874
176;0.0001;0.0206699
177;0;0.0205531
178;0.0001;0.0204382
179;0;0.020324
180;0;0.0202111
181;0;0.0200994
182;0.0001;0.0199896
183;0.0001;0.0198809
184;0.0001;0.0197734
185;0;0.0196665
186;0;0.0195608
187;0;0.0194561
188;0.0001;0.0193532
189;0;0.0192508
190;0;0.0191495
191;0;0.0190492
192;0;0.01895
193;0;0.0188518
194;0;0.0187546
195;0.0001;0.018659
196;0.0001;0.0185643
197;0.0001;0.0184706
198;0;0.0183773
199;0;0.0182849
200;0.0001;0.018194
201;0;0.0181035
202;0;0.0180139
203;0;0.0179251
204;0.0001;0.0178377
205;0;0.0177507
206;0;0.0176646
207;0.0001;0.0175797
208;0.0001;0.0174957
209;0.0001;0.0174124
210;0.0001;0.01733
211;0.0001;0.0172483
212;0.0001;0.0171675
213;0;0.0170869
214;0.0001;0.0170075
215;0;0.0169284
216;0.0001;0.0168505
217;0.0001;0.0167733
218;0;0.0166963
219;0.0001;0.0166205
220;0.0001;0.0165455
221;0;0.0164706
222;0;0.0163964
223;0;0.0163229
224;0.0475;0.0164621
225;0.1126;0.0168893
226;0.1596;0.0175208
227;0.0627;0.0177198
228;0.0722;0.0179588
229;0.0323;0.0180214
230;0.0723;0.0182574
231;0.1299;0.0187407
232;0.0686;0.0189556
233;0.0381;0.0190378
234;0.0422;0.0191368
235;0.0457;0.0192498
236;0.13;0.0197191
237;0.0001;0.0196363
238;0;0.0195538
239;0;0.019472
240;0;0.0193908
241;0.0001;0.0193108
242;0.0001;0.0192314
243;0.0001;0.0191527
244;0.0001;0.0190746
245;0.0001;0.0189971
246;0;0.0189199
247;0.0001;0.0188437
248;0.0001;0.0187681
249;0.0001;0.0186932
250;0;0.0186184
251;0.0001;0.0185446
252;0;0.018471
253;0.0001;0.0183984
254;0.0001;0.0183264
255;0;0.0182545
256;0.0001;0.0181836
257;0;0.0181128
258;0;0.0180426
259;0;0.017973
260;0.0001;0.0179042
261;0;0.0178356
262;0.0001;0.0177679
263;0;0.0177004
264;0.0001;0.0176337
265;0;0.0175672
266;0.0001;0.0175015
267;0;0.017436
268;0.0001;0.0173713
269;0.0001;0.0173071
270;0.0001;0.0172433
271;0;0.0171797
272;0.0001;0.0171169
273;0.0001;0.0170546
274;0;0.0169923
275;0.0001;0.0169309
276;0.0001;0.0168699
277;0;0.016809
278;0.0001;0.0167489
279;0.0001;0.0166892
280;0;0.0166296
281;0;0.0165705
282;0.0001;0.0165121
283;0.0001;0.0164541
284;0.0001;0.0163965
285;0.0001;0.0163393
286;0;0.0162822
287;0.0001;0.0162258
288;0;0.0161694
289;0.0001;0.0161138
290;0;0.0160583
291;0.0001;0.0160034
292;0.0001;0.015949
293;0;0.0158945
294;0.0001;0.0158408
295;0;0.0157871
296;0;0.0157338
297;0;0.0156808
298;0;0.0156282
299;0.0001;0.0155763
300;0;0.0155243
301;0.0001;0.0154731
302;0;0.0154219
303;0.1091;0.015731
304;0.2662;0.0165549
305;0.0438;0.0166443
306;0.1768;0.0171676
307;0.0476;0.0172668
308;0.1525;0.0177058
309;0.1807;0.0182333
310;0.1884;0.0187823
311;0.0344;0.0188325
312;0.1366;0.0192099
313;0.1409;0.0195987
314;0.3622;0.0206898
315;0.0253;0.0207044
316;0.0001;0.0206392
317;0;0.0205741
318;0.0001;0.0205097
319;0.0001;0.0204458
320;0.0001;0.0203822
321;0.0001;0.020319
322;0;0.0202559
323;0;0.0201932
324;0;0.0201309
325;0.0001;0.0200692
326;0;0.0200077
327;0.0001;0.0199468
328;0;0.019886
329;0;0.0198255
330;0;0.0197655
331;0.0001;0.019706
332;0.0001;0.019647
333;0;0.019588
334;0.0001;0.0195296
335;0;0.0194713
336;0.0001;0.0194137
337;0.0001;0.0193564
338;0;0.0192991
339;0;0.0192422
340;0.0001;0.0191859
341;0.0001;0.0191299
342;0;0.019074
343;0;0.0190184
344;0.0001;0.0189634
