frame;time;average
0;5;0
1;1.4389;1.4389
2;1.2806;1.35975
3;1.3225;1.34733
4;1.2404;1.3206
5;1.2277;1.30202
6;1.2269;1.2895
7;1.227;1.28057
8;1.7002;1.33302
9;1.4077;1.34132
10;1.1925;1.32644
11;1.1891;1.31395
12;1.7887;1.35352
13;1.6737;1.37815
14;1.5696;1.39182
15;1.9553;1.42939
16;1.7111;1.44699
17;0.0001;1.36188
18;0.0001;1.28623
19;0.0001;1.21854
20;0.0001;1.15762
21;0;1.10249
22;0.0001;1.05238
23;0.0003;1.00664
24;0.0002;0.964704
25;0.0001;0.92612
26;0.0001;0.890504
27;0.0001;0.857526
28;0.0001;0.826904
29;0.0001;0.798393
30;0.0001;0.771783
31;0;0.746887
32;0.0003;0.723556
33;0.0001;0.701633
34;0;0.680997
35;0.0001;0.661543
36;0.0001;0.643169
37;0.0001;0.625789
38;0.0003;0.609329
39;0.0001;0.593708
40;0.0001;0.578868
41;0.0001;0.564751
42;0.0001;0.551307
43;0.0001;0.538488
44;0.0001;0.526252
45;0;0.514558
46;0;0.503372
47;0.0002;0.492666
48;0.0002;0.482406
49;0.0001;0.472563
50;0.0001;0.463114
51;0.8272;0.470253
52;1.1258;0.48286
53;0.2133;0.477774
54;1.3141;0.493261
55;0.9957;0.502396
56;1.0485;0.512148
57;1.2432;0.524974
58;0.9585;0.532448
59;1.0019;0.540405
60;1.2738;0.552628
61;1.4641;0.56757
62;0.0001;0.558418
63;0;0.549554
64;0;0.540967
65;0.0001;0.532646
66;0.0001;0.524577
67;0;0.516748
68;0.0001;0.50915
69;0;0.501771
70;0.0001;0.494604
71;0;0.487638
72;0;0.480865
73;0.0002;0.474281
74;0.0001;0.467873
75;0;0.461635
76;0.0001;0.455562
77;0.0001;0.449647
78;0.0001;0.443883
79;0;0.438265
80;0.0001;0.432788
81;0.0001;0.427446
82;0.0001;0.422234
83;0.0002;0.417149
84;0.5017;0.418156
85;0.5058;0.419187
86;1.1578;0.427776
87;1.1395;0.435956
88;0.9104;0.441348
89;0.1572;0.438155
90;1.4025;0.44887
91;1.4432;0.459797
92;1.075;0.466484
93;1.1344;0.473666
94;1.1575;0.48094
95;0.0001;0.475879
96;0;0.470922
97;0.0001;0.466068
98;0.0001;0.461313
99;0.0001;0.456655
100;0.0001;0.452089
101;0.0001;0.447614
102;0.0001;0.443226
103;0.0001;0.438924
104;0.0002;0.434706
105;0.0002;0.430568
106;0.3767;0.430059
107;0.5111;0.430817
108;1.2061;0.437995
109;1;0.443151
110;0.9176;0.447465
111;0.0001;0.443434
112;0.9375;0.447846
113;1.5933;0.457982
114;0.0001;0.453966
115;1.5778;0.463738
116;1.2692;0.470682
117;0.0001;0.46666
118;0;0.462705
119;0.0001;0.458818
120;0.0001;0.454995
121;0.0001;0.451236
122;0.0001;0.447538
123;0.0001;0.4439
124;1.1031;0.449216
125;0.0001;0.445623
126;0.0001;0.442087
127;0.5472;0.442915
128;0.5006;0.443366
129;1.2305;0.449467
130;0.9222;0.453104
131;0.9508;0.456903
132;0.0001;0.453442
133;1.2921;0.459748
134;0.0001;0.456318
135;1.322;0.46273
136;1.1895;0.468074
137;0.0001;0.464658
138;0.0001;0.461292
139;0.0001;0.457974
140;0.0001;0.454704
141;0.0001;0.451479
142;0.5916;0.452466
143;0.0002;0.449303
144;0.0002;0.446185
145;0.0001;0.443108
146;0;0.440073
147;0.0001;0.43708
148;0.0001;0.434128
149;0.0001;0.431215
150;0.0001;0.428341
151;0.0001;0.425505
152;0;0.422705
153;0.0001;0.419943
154;0.0576;0.41759
155;0.0001;0.414897
156;0.0001;0.412238
157;0.5554;0.41315
158;0.8417;0.415862
159;0.7476;0.417948
160;0.8992;0.420956
161;0.9927;0.424507
162;0.5539;0.425306
163;1.6582;0.43287
164;0;0.43023
165;1.2308;0.435082
166;0.9989;0.438479
167;0.0001;0.435854
168;0;0.43326
169;0.0001;0.430696
170;0;0.428163
171;0.0001;0.42566
172;0.0001;0.423185
173;0.0001;0.42074
174;0.0001;0.418322
175;0.0002;0.415933
176;0.0002;0.413571
177;0.6188;0.414731
178;1.037;0.418226
179;0.8175;0.420457
180;0.8261;0.422711
181;0.887;0.425276
182;0.0002;0.42294
183;0.0001;0.42063
184;1.1784;0.424748
185;0.0116;0.422515
186;0.0001;0.420244
187;1.1186;0.423978
188;0.0001;0.421723
189;0;0.419492
190;0.0001;0.417285
191;0;0.4151
192;0.0001;0.412939
193;0.015;0.410877
194;0.686;0.412295
195;0.0001;0.410181
196;0.0001;0.408089
197;1.2372;0.412297
198;0.0001;0.410216
199;0.0002;0.408155
200;0.0002;0.406115
201;0;0.404095
202;0;0.402095
203;0.0001;0.400114
204;0.0001;0.398153
205;0.0001;0.396212
206;0.0001;0.394289
207;0.0001;0.392385
208;0.0001;0.390499
209;0.0001;0.388631
210;0.5933;0.389605
211;0.6751;0.390958
212;0.8532;0.393139
213;0.8503;0.395285
214;1.1008;0.398582
215;0.0002;0.396729
216;0.5731;0.397545
217;1.9313;0.404613
218;0.0139;0.402821
219;0;0.400982
220;1.3655;0.405366
221;0.0002;0.403533
222;0.0001;0.401715
223;0.0001;0.399914
224;0.0001;0.398129
225;0.0001;0.39636
226;0.0105;0.394653
227;0.0001;0.392915
228;0.0001;0.391192
229;0.9235;0.393517
230;0;0.391806
231;0.5786;0.392614
232;0.0001;0.390922
233;0;0.389245
234;0.7711;0.390876
235;1.0428;0.393651
236;0.0002;0.391983
237;0.0001;0.39033
238;0;0.38869
239;0.0001;0.387064
240;0.0001;0.385452
241;0;0.383852
242;0.0206;0.382351
243;0.919;0.38456
244;0.0002;0.382984
245;0.0001;0.381422
246;0.0001;0.379872
247;0.4767;0.380264
248;1.8375;0.38614
249;0;0.384589
250;1.0713;0.387336
251;0.0002;0.385793
252;0.0001;0.384263
253;0;0.382744
254;0.0001;0.381237
255;0.0166;0.379807
256;0.0001;0.378324
257;0.0001;0.376853
258;0.0163;0.375455
259;0.0002;0.374006
260;0.8426;0.375808
261;0.7489;0.377238
262;0.7395;0.378621
263;0.6813;0.379771
264;0.0001;0.378333
265;0.0001;0.376906
266;0.0001;0.375489
267;0;0.374083
268;0;0.372687
269;0.0001;0.371302
270;0.0001;0.369927
271;0.0001;0.368563
272;0.0001;0.367208
273;0.0001;0.365863
274;0.503;0.366364
275;1.2542;0.369592
276;0.0001;0.368254
277;0.891;0.370141
278;0.0002;0.36881
279;0.0001;0.367489
280;0.0001;0.366176
281;0.0001;0.364874
282;0.0164;0.363638
283;0.0002;0.362354
284;0.0001;0.361078
285;0.0141;0.359861
286;0.0001;0.358603
287;0.8084;0.36017
288;0.815;0.361749
289;0.4061;0.361903
290;0.7732;0.363321
291;0.0001;0.362073
292;0.5084;0.362574
293;0.0001;0.361337
294;0.0001;0.360108
295;0.0001;0.358888
296;0.0001;0.357676
297;0.0001;0.356472
298;0.0001;0.355276
299;0;0.354088
300;0.0001;0.352908
301;0;0.351735
302;1.2649;0.354759
303;0.0001;0.353588
304;0.0538;0.352602
305;0.0001;0.351447
306;0.0001;0.350298
307;0.0001;0.349158
308;0.0001;0.348024
309;0.0932;0.3472
310;0.0001;0.34608
311;0.0001;0.344968
312;0.0002;0.343862
313;0.8313;0.34542
314;0.6075;0.346254
315;0.2575;0.345973
316;0.6214;0.346844
317;0.0002;0.345751
318;0.3577;0.345788
319;0.0001;0.344705
320;0.0001;0.343628
321;0.0001;0.342558
322;0.0001;0.341494
323;0.0001;0.340437
324;0.0001;0.339387
325;0;0.338342
326;0.0001;0.337305
327;1.1643;0.339834
328;0.0128;0.338837
329;0.0001;0.337807
330;0;0.336784
331;0.0001;0.335766
332;0.0001;0.334755
333;0.7151;0.335898
334;0.0001;0.334892
335;0.0001;0.333893
336;0.001;0.332902
337;0.6168;0.333745
338;0.5612;0.334417
339;0.229;0.334106
340;0.2395;0.333828
341;0.0005;0.332851
342;0.1838;0.332415
343;0.0001;0.331446
344;0.0001;0.330483
345;0;0.329525
346;0.0001;0.328573
347;0;0.327626
348;0;0.326684
349;0;0.325748
350;0;0.324818
351;1.3149;0.327638
352;0.0001;0.326708
353;0.0002;0.325783
354;0.0001;0.324863
355;0;0.323948
356;0.0001;0.323038
357;0.0001;0.322134
358;0;0.321234
359;0.0001;0.320339
360;0.0219;0.31951
361;0.5948;0.320273
362;0.623;0.321109
363;0.2161;0.32082
364;0.1547;0.320363
365;0.9365;0.322052
366;0.0003;0.321172
367;0.0001;0.320298
368;0;0.319427
369;0;0.318562
370;0.0001;0.317701
371;0;0.316844
372;0.0001;0.315993
373;0.0001;0.315146
374;0.2636;0.315008
375;0.0001;0.314169
376;0.0001;0.313333
377;0.0001;0.312502
378;0;0.311676
379;0.0001;0.310854
380;0;0.310036
381;0;0.309222
382;0.0143;0.30845
383;0.7955;0.309721
384;0.2885;0.309666
385;0.161;0.30928
386;0.1991;0.308995
387;0.0002;0.308197
388;0.0003;0.307403
389;0.0001;0.306613
390;0.0001;0.305827
391;0.0001;0.305045
392;0.0005;0.304268
393;0.0001;0.303494
394;0.7087;0.304523
395;0.3277;0.304582
396;0.0002;0.303813
397;0.0001;0.303048
398;0.0001;0.302287
399;0.0001;0.301529
400;0.0001;0.300776
401;0;0.300026
402;0.0001;0.29928
403;0.0001;0.298537
404;0.5084;0.299057
405;0;0.298318
406;0.2871;0.298291
407;0.2565;0.298188
408;0.0001;0.297457
409;0.0002;0.296731
410;0.0463;0.29612
411;0.0001;0.2954
412;0.1179;0.294969
413;0.0001;0.294255
414;0.0001;0.293544
415;0.0001;0.292837
416;0.3184;0.292899
417;0.0001;0.292196
418;0;0.291497
419;0.0001;0.290802
420;0.0001;0.29011
421;0.0001;0.289421
422;0.7731;0.290567
423;0.0001;0.28988
424;0.0001;0.289197
425;0.0001;0.288517
426;0.0001;0.28784
427;0;0.287166
428;0.0001;0.286495
429;0;0.285827
430;0.0001;0.285163
431;0.3582;0.285332
432;0.186;0.285102
433;0.2126;0.284935
434;0.4298;0.285268
435;0.0002;0.284613
436;0.6309;0.285407
437;0.0001;0.284754
438;0.0157;0.28414
439;0.0001;0.283493
440;0.0001;0.282849
441;0.0001;0.282208
442;0.6259;0.282986
443;0.0001;0.282347
444;0.0001;0.281711
445;0.0001;0.281078
446;0.0001;0.280448
447;0.0001;0.279821
448;0.0001;0.279197
449;0.0001;0.278575
450;0.0001;0.277956
451;0.2119;0.27781
452;0.0002;0.277196
453;0.2725;0.277185
454;0.5742;0.27784
455;0.7699;0.278921
456;0.0002;0.27831
457;0.4873;0.278767
458;0;0.278159
459;0.0001;0.277553
460;0.0001;0.27695
461;0.0001;0.276349
462;0.0001;0.275751
463;0.769;0.276816
464;0.0001;0.27622
465;0.0001;0.275626
466;0.0159;0.275069
467;0.0001;0.27448
468;0.0001;0.273894
469;0.0002;0.27331
470;0.0001;0.272729
471;0.0001;0.27215
472;0.2908;0.27219
473;0.0002;0.271615
474;0.3284;0.271734
475;0.6206;0.272469
476;0.6121;0.273182
477;0.0006;0.272611
478;0.4538;0.27299
479;0.0001;0.27242
480;0.0001;0.271853
481;0.0001;0.271288
482;0.0001;0.270725
483;0.0001;0.270165
484;0.551;0.270745
485;0.0001;0.270187
486;0.0001;0.269631
487;0.6404;0.270393
488;0.0001;0.269839
489;0.0001;0.269287
490;0;0.268738
491;0.0001;0.268191
492;0.0002;0.267646
493;0.4141;0.267943
494;0.0001;0.267401
495;0.4026;0.267674
496;0.7375;0.268621
497;0.7732;0.269636
498;0.0005;0.269096
499;0.3658;0.26929
500;0.0001;0.268751
501;0;0.268215
502;0.0001;0.267681
503;0.0001;0.267149
504;0.0001;0.266619
505;0.659;0.267396
506;0.0001;0.266868
507;0.0001;0.266342
508;0.0001;0.265818
509;0.0001;0.265295
510;0;0.264775
511;0.0001;0.264257
512;0;0.263741
513;0.0001;0.263227
514;0.3724;0.26344
515;0.8836;0.264644
516;0.0001;0.264131
517;0.8267;0.265219
518;0.5176;0.265707
519;0.0001;0.265195
520;0.0001;0.264685
521;0.0001;0.264177
522;0.0001;0.263671
523;0.2785;0.2637
524;0.0001;0.263197
525;0.0001;0.262695
526;0.5198;0.263184
527;0.4936;0.263621
528;0;0.263122
529;0.0001;0.262625
530;0.0001;0.26213
531;0;0.261636
532;0.0001;0.261144
533;0;0.260654
534;0.0001;0.260166
535;0.0001;0.25968
536;0.0002;0.259196
537;0.0001;0.258714
538;0.0001;0.258233
539;0.6647;0.258987
540;0.4973;0.259429
541;0.0003;0.25895
542;0.0001;0.258472
543;0.0001;0.257996
544;0.2418;0.257966
545;0.812;0.258983
546;0.2397;0.258948
547;0.0001;0.258474
548;0.0001;0.258003
549;0.5791;0.258588
550;0.5115;0.259048
551;0.0125;0.2586
552;0.0002;0.258132
553;0.0001;0.257665
554;0.0001;0.257201
555;0.0001;0.256737
556;0.0001;0.256276
557;0.0001;0.255816
558;0.0001;0.255358
559;0;0.254901
560;0.0001;0.254446
561;1.8742;0.257333
562;0.0001;0.256875
563;0.0001;0.256419
564;0.0001;0.255965
565;0.6554;0.256672
566;0.4913;0.257086
567;0.0001;0.256633
568;0.0001;0.256181
569;0.0002;0.255731
570;0.0001;0.255283
571;0.268;0.255305
572;0.8277;0.256306
573;0.2573;0.256308
574;0.0002;0.255861
575;0.0002;0.255417
576;1.0521;0.2568
577;0.6229;0.257434
578;0.6395;0.258096
579;0.0001;0.25765
580;0.0001;0.257206
581;0;0.256763
582;0.0001;0.256322
583;0.0001;0.255883
584;0.0001;0.255445
585;0.0002;0.255008
586;0.0001;0.254573
587;0.0001;0.25414
588;0.689;0.254879
589;0.2105;0.254804
590;0.9587;0.255997
591;0.2616;0.256007
592;0.92;0.257128
593;0.4561;0.257464
594;0.0001;0.25703
595;0.6088;0.257622
596;0.0002;0.25719
597;0.0001;0.256759
598;0.0001;0.25633
599;0.0001;0.255902
600;0.0001;0.255476
601;0;0.255051
602;1.0551;0.25638
603;0.0002;0.255955
604;0.6005;0.256525
605;0;0.256101
606;0.0001;0.255679
607;0.0001;0.255258
608;0.0001;0.254838
609;0.0001;0.25442
610;0.0001;0.254003
611;0.0001;0.253587
612;0.0002;0.253173
613;0.1926;0.253075
614;0.8475;0.254043
615;0.3305;0.254167
616;0.7184;0.254921
617;0.3627;0.255095
618;0.0002;0.254683
619;0.3211;0.25479
620;0.0001;0.254379
621;0.0001;0.25397
622;0;0.253562
623;0.0001;0.253155
624;0.0001;0.252749
625;0.0001;0.252345
626;0.4147;0.252604
627;0.0001;0.252202
628;0.1394;0.252022
629;0.0001;0.251621
630;0.0001;0.251222
631;0.0001;0.250824
632;0;0.250427
633;0.0001;0.250032
634;0.0001;0.249638
635;0.0001;0.249245
636;0.0004;0.248853
637;0.4138;0.249112
638;0.8346;0.25003
639;0.5264;0.250463
640;0.7271;0.251207
641;0.4148;0.251463
642;0.0001;0.251071
643;0.3339;0.2512
644;0.0001;0.25081
645;0.0001;0.250421
646;0;0.250034
647;0.0001;0.249647
648;0.0001;0.249262
649;0;0.248878
650;0.4298;0.249156
651;0.0001;0.248774
652;0.0154;0.248416
653;0.0001;0.248036
654;0.0001;0.247657
655;0;0.247278
656;0.0001;0.246902
657;0;0.246526
658;0.0001;0.246151
659;0;0.245778
660;0.0001;0.245406
661;0.1824;0.24531
662;0.8255;0.246187
663;0.3631;0.246363
664;0.0002;0.245992
665;0.4888;0.246357
666;0.0001;0.245988
667;0.0001;0.245619
668;0.0001;0.245251
669;0;0.244885
670;0;0.244519
671;0.5801;0.24502
672;0.0001;0.244655
673;0.0001;0.244292
674;0.4597;0.244611
675;0.0001;0.244249
676;0.0001;0.243888
677;0.0001;0.243528
678;0.0002;0.243169
679;0;0.242811
680;0.5713;0.243294
681;0.0002;0.242937
682;0.0153;0.242603
683;0.0002;0.242248
684;0.0001;0.241894
685;0.0001;0.241541
686;0.0001;0.241189
687;0.3021;0.241278
688;0.0001;0.240927
689;0.0001;0.240578
690;0.0002;0.240229
691;0.0798;0.239997
692;0.8099;0.240821
693;0.4016;0.241053
694;0.6726;0.241675
695;0.0003;0.241327
696;0.0001;0.240981
697;0.4526;0.241284
698;0.0001;0.240939
699;0.0001;0.240594
700;0.0001;0.240251
701;0;0.239908
702;0.0001;0.239566
703;0.0001;0.239226
704;0.1362;0.239079
705;0.0002;0.238741
706;1.3431;0.240305
707;0.0001;0.239965
708;0;0.239626
709;0.0001;0.239288
710;0.0001;0.238951
711;0.1701;0.238855
712;0.0001;0.238519
713;0.0002;0.238185
714;0.0002;0.237852
715;0.0691;0.237616
716;0.0001;0.237284
717;0.4169;0.237534
718;0.2387;0.237536
719;0.0001;0.237206
720;0.0001;0.236877
721;0.3349;0.237012
722;0.0001;0.236684
723;0.0001;0.236357
724;1.1465;0.237614
725;0;0.237286
726;0.0001;0.23696
727;0.0001;0.236634
728;0.0004;0.236309
729;0.0001;0.235985
730;0.0001;0.235662
731;0.0001;0.23534
732;0.0001;0.235019
733;0.0001;0.234698
734;0.0001;0.234379
735;0.0001;0.23406
736;1.0605;0.235183
737;0.1299;0.23504
738;0.0002;0.234722
739;0.6916;0.23534
740;0.2549;0.235366
741;0.2153;0.235339
742;0.1819;0.235267
743;0.0001;0.234951
744;0.0001;0.234635
745;0.0001;0.23432
746;0.0001;0.234006
747;0;0.233693
748;0;0.233381
749;0.0001;0.233069
750;0;0.232758
751;0.0002;0.232449
752;0.0002;0.23214
753;0.0001;0.231832
754;1.4279;0.233418
755;0.0001;0.233109
756;0.0001;0.232801
757;0.0001;0.232493
758;0;0.232187
759;0.0001;0.231881
760;0.9154;0.23278
761;0.1771;0.232707
762;0.0001;0.232402
763;0.4194;0.232647
764;0.1925;0.232594
765;0.0001;0.23229
766;0.3461;0.232439
767;1.1604;0.233649
768;0.0001;0.233345
769;0.0001;0.233041
770;0.0001;0.232739
771;0.0001;0.232437
772;0;0.232136
773;1.184;0.233368
774;0.0001;0.233066
775;0.0001;0.232766
776;0.0002;0.232466
777;0.0001;0.232167
778;1.3374;0.233587
779;0.0002;0.233288
780;0.0001;0.232989
781;0.0001;0.232691
782;0.0001;0.232393
783;0.0001;0.232097
784;0.7259;0.232726
785;0.2564;0.232757
786;0.0001;0.232461
787;0.4197;0.232698
788;0.244;0.232713
789;0.0002;0.232418
790;0.301;0.232505
791;1.6416;0.234286
792;0.0001;0.233991
793;0.0002;0.233696
794;1.6855;0.235524
795;0.0001;0.235228
796;0.0001;0.234933
797;1.5157;0.23654
798;0.0001;0.236243
799;0.0001;0.235948
800;0.0001;0.235653
801;0.2943;0.235726
802;0.0002;0.235433
803;0.0001;0.23514
804;0.0001;0.234847
805;0.0001;0.234556
806;0.2238;0.234542
807;0.0001;0.234252
808;0.9022;0.235078
809;0.0001;0.234788
810;0.0001;0.234498
811;0.1346;0.234375
812;0.2381;0.23438
813;0.0001;0.234092
814;0.0001;0.233804
815;1.1679;0.23495
816;0.0001;0.234662
817;0.0001;0.234375
818;1.1798;0.235531
819;0.0001;0.235244
820;0;0.234957
821;1.196;0.236127
822;0.0001;0.23584
823;0.0001;0.235554
824;0.0001;0.235268
825;0.2609;0.235299
826;0.0001;0.235014
827;0.0002;0.23473
828;0.0001;0.234447
829;0.0001;0.234164
830;0.4148;0.234382
831;0.0003;0.2341
832;1.827;0.236015
833;0.0001;0.235732
834;0.0001;0.235449
835;0.0973;0.235284
836;0.2322;0.23528
837;0.0001;0.234999
838;0.0001;0.234719
839;1.3704;0.236072
840;0;0.235791
841;0.0001;0.235511
842;1.1213;0.236563
843;0.0002;0.236283
844;0.0001;0.236003
845;1.1371;0.237069
846;0.0001;0.236789
