frame;time;average
0;5;0
1;1.9497;1.9497
2;1.8584;1.90405
3;1.9087;1.9056
4;2.265;1.99545
5;1.9006;1.97648
6;2.0597;1.99035
7;2.8107;2.10754
8;1.9799;2.09159
9;1.8562;2.06543
10;2.1633;2.07522
11;1.9141;2.06057
12;1.9578;2.05201
13;1.9037;2.0406
14;1.9302;2.03271
15;1.9976;2.03037
16;1.9979;2.02834
17;1.9811;2.02556
18;1.866;2.0167
19;1.8127;2.00596
20;2.2699;2.01916
21;2.2218;2.02881
22;2.1992;2.03655
23;1.8659;2.02913
24;2.3384;2.04202
25;1.8798;2.03553
26;1.9034;2.03045
27;1.9586;2.02779
28;1.9446;2.02482
29;1.7946;2.01688
30;2.0245;2.01713
31;1.8056;2.01031
32;2.0093;2.01028
33;2.004;2.01009
34;1.9083;2.00709
35;1.9033;2.00413
36;1.908;2.00146
37;1.8948;1.99858
38;1.8769;1.99537
39;2.12;1.99857
40;2.1234;2.00169
41;1.8657;1.99837
42;1.9811;1.99796
43;1.9483;1.99681
44;1.9588;1.99594
45;1.9963;1.99595
46;1.8939;1.99373
47;1.9642;1.9931
48;2.0066;1.99339
49;2.238;1.99838
50;2.0241;1.99889
51;2.5486;2.00967
52;1.8957;2.00748
53;2.003;2.00739
54;1.998;2.00722
55;2.134;2.00953
56;2.1338;2.01174
57;2.2156;2.01532
58;1.9683;2.01451
59;1.9642;2.01366
60;1.9462;2.01253
61;2.0113;2.01251
62;1.8754;2.0103
63;1.9325;2.00907
64;1.9008;2.00738
65;2.4776;2.01461
66;1.8344;2.01188
67;2.0472;2.01241
68;2.1909;2.01503
69;1.8718;2.01296
70;2.0026;2.01281
71;2.0742;2.01367
72;1.9069;2.01219
73;1.9042;2.01071
74;1.9253;2.00956
75;1.8991;2.00808
76;2.199;2.01059
77;1.9007;2.00917
78;1.8714;2.0074
79;1.8633;2.00558
80;1.818;2.00323
81;2.0279;2.00354
82;1.9065;2.00235
83;1.9027;2.00115
84;1.9381;2.0004
85;2.0319;2.00077
86;2.2081;2.00318
87;2.0444;2.00366
88;1.8671;2.00211
89;2.3446;2.00595
90;1.9128;2.00492
91;1.9082;2.00386
92;1.8668;2.00237
93;2.0101;2.00245
94;2.5409;2.00818
95;2.1953;2.01015
96;1.9007;2.00901
97;1.9876;2.00879
98;1.8497;2.00716
99;1.9847;2.00694
100;1.9003;2.00587
101;2.0018;2.00583
102;2.0346;2.00611
103;2.0335;2.00638
104;1.8997;2.00535
105;1.907;2.00442
106;1.895;2.00338
107;1.9232;2.00263
