frame;time;average
0;0.005;0
1;0.0004427;0.0004427
2;0.0003045;0.0003736
3;0.0001697;0.000305633
4;0.0001706;0.000271875
5;0.0001592;0.00024934
6;0.0001655;0.000235367
7;0.0001596;0.000224543
8;0.0001699;0.000217712
9;0.0001593;0.000211222
10;0.0001598;0.00020608
11;0.0001619;0.000202064
12;0.0001596;0.000198525
13;0.0001597;0.000195538
14;0.0001594;0.000192957
15;0.0001591;0.0001907
16;0.0001713;0.000189487
17;0.0003467;0.000198735
18;0.0001699;0.000197133
19;0.0001628;0.000195326
20;0.0001637;0.000193745
21;0.0001654;0.000192395
22;0.0001638;0.000191095
23;0.000163;0.000189874
24;0.0001634;0.000188771
25;0.0001635;0.00018776
26;0.0001656;0.000186908
27;0.0001632;0.00018603
28;0.000163;0.000185207
29;0.0001657;0.000184534
30;0.0001631;0.00018382
31;0.0001633;0.000183158
32;0.0001867;0.000183269
33;7e-07;0.000177736
34;3e-07;0.000172518
35;4e-07;0.0001676
36;4e-07;0.000162956
37;3e-07;0.000158559
38;5e-07;0.0001544
39;6e-07;0.000150456
40;6e-07;0.00014671
41;1e-06;0.000143156
42;6e-07;0.000139762
43;4e-07;0.000136521
44;4e-07;0.000133427
45;3e-07;0.000130469
46;3e-07;0.000127639
47;4e-07;0.000124932
48;3e-07;0.000122335
49;1.5e-06;0.000119869
50;5e-07;0.000117482
51;5e-07;0.000115188
52;6e-07;0.000112985
53;4e-07;0.00011086
54;5e-07;0.000108817
55;3e-07;0.000106844
56;4e-07;0.000104943
57;4e-07;0.000103109
58;4e-07;0.000101338
59;7e-07;9.96322e-05
60;1e-06;9.79883e-05
61;1e-06;9.63984e-05
62;7e-07;9.48548e-05
63;6e-07;9.33587e-05
64;4e-07;9.19062e-05
65;0.0021483;0.000123543
66;0.0018581;0.000149824
67;0.0019535;0.000176745
68;0.0017362;0.000199678
69;0.0013736;0.000216691
70;0.0016456;0.000237104
71;0.0016778;0.000257396
72;0.0007405;0.000264106
73;0.0016145;0.000282604
74;0.0013139;0.000296541
75;0.0013752;0.000310923
76;0.0021237;0.000334775
77;0.0013401;0.000347831
78;0.0016443;0.000364453
79;0.0014202;0.000377816
80;0.0003761;0.000377795
81;0.0015394;0.000392136
82;0.0015379;0.000406109
83;0.0017457;0.000422248
84;0.0015628;0.000435826
85;0.0011359;0.000444062
86;0.0017252;0.000458959
87;0.0011693;0.000467124
88;0.0004866;0.000467345
89;0.0008965;0.000472167
90;0.0012702;0.000481034
91;0.0013128;0.000490175
92;0.0016221;0.000502478
93;0.0005628;0.000503127
94;0.0012085;0.000510631
95;0.0011944;0.000517828
96;0.0003185;0.000515752
97;1.5e-06;0.000510451
98;4e-07;0.000505246
99;6e-07;0.000500148
100;4e-07;0.000495151
101;5e-07;0.000490253
102;5e-07;0.000485452
103;4e-07;0.000480743
104;7e-07;0.000476127
105;9e-07;0.000471601
106;8e-07;0.000467159
107;1.3e-06;0.000462806
108;5e-07;0.000458525
109;6e-07;0.000454324
110;1.4e-06;0.000450206
111;6e-07;0.000446156
112;7e-07;0.000442179
113;0.0008805;0.000446058
114;0.0017539;0.00045753
115;0.0018518;0.000469654
116;0.0018258;0.000481345
117;0.0010705;0.00048638
118;0.0013216;0.000493458
119;0.0017139;0.000503714
120;0.0005223;0.000503869
121;0.0009813;0.000507815
122;0.0011181;0.000512817
123;0.0012545;0.000518847
124;0.0015382;0.000527068
125;0.0006243;0.000527846
126;0.0016484;0.000536739
127;0.0015945;0.000545068
128;0.0002814;0.000543008
129;1.6e-06;0.000538811
130;0.0018832;0.000549152
131;0.0021171;0.000561121
132;0.0020257;0.000572217
133;0.0011883;0.000576849
134;0.0010494;0.000580375
135;0.0011635;0.000584695
136;0.0006121;0.000584896
137;9e-07;0.000580634
138;1.4e-06;0.000576436
139;0.0011539;0.000580591
140;0.0021055;0.000591483
141;7e-07;0.000587293
142;0.0018014;0.000595843
143;7e-07;0.000591681
144;0.0003853;0.000590248
145;0.0014798;0.000596383
146;6e-07;0.000592302
147;2.3e-06;0.000588288
148;7e-07;0.000584318
149;3.1e-06;0.000580417
150;2.2e-06;0.000576563
151;5e-07;0.000572748
152;1.5e-06;0.000568989
153;0.0011991;0.000573108
154;0.0016725;0.000580247
155;2.3e-06;0.000576518
156;4e-07;0.000572825
157;0.0008765;0.000574759
158;1.6e-06;0.000571132
159;0.0016485;0.000577908
160;1.5e-06;0.000574305
161;0.0014811;0.000579937
162;0.0020692;0.00058913
163;0.0029571;0.000603658
164;0.0022543;0.000613723
165;0.0011919;0.000617227
166;0.0008993;0.000618926
167;0.0011495;0.000622103
168;0.0006673;0.000622372
169;0.0010071;0.000624649
170;0.0011589;0.000627791
171;0.0010968;0.000630534
172;0.0021301;0.000639252
173;0.0007363;0.000639813
174;0.0016994;0.000645903
175;0.0014274;0.000650369
176;0.000545;0.00064977
177;0.0014357;0.00065421
178;8e-07;0.000650539
179;2.3e-06;0.000646918
180;1.1e-06;0.00064333
181;3.1e-06;0.000639793
182;0.0012213;0.000642988
183;0.0013691;0.000646956
184;0.000999;0.000648869
185;0.0018341;0.000655276
186;0.0015159;0.000659903
187;0.0011453;0.000662498
188;0.0019894;0.000669556
189;0.0007585;0.000670027
190;0.0017346;0.00067563
191;0.0014568;0.00067972
192;1.9e-06;0.00067619
193;1.3e-06;0.000672693
194;0.001738;0.000678184
195;0.0015498;0.000682654
196;0.0019304;0.00068902
197;0.0010602;0.000690904
198;0.0011281;0.000693112
199;0.0010814;0.000695063
200;0.0015135;0.000699155
201;7e-07;0.000695681
202;7e-07;0.00069224
203;0.0013355;0.000695409
204;7e-07;0.000692003
205;5e-07;0.00068863
206;0.0017617;0.000693839
207;2.1e-06;0.000690498
208;0.000171;0.000688
209;0.0015789;0.000692263
210;0.0018584;0.000697816
211;9e-07;0.000694513
212;0.0017213;0.000699356
213;0.0012599;0.000701988
214;9e-07;0.000698712
215;4e-07;0.000695464
216;5e-07;0.000692246
217;0.0017676;0.000697202
218;0.0014227;0.00070053
219;4e-07;0.000697333
220;0.0009764;0.000698601
221;0.0007879;0.000699005
222;3e-07;0.000695858
223;0.0016478;0.000700127
224;7e-07;0.000697004
225;0.0016495;0.000701238
226;0.0025283;0.000709322
227;0.0020852;0.000715383
228;0.0018051;0.000720163
229;0.0012106;0.000722304
230;0.0014457;0.00072545
231;0.0011194;0.000727155
232;0.0014702;0.000730358
233;0.0015597;0.000733917
234;0.0001691;0.000731503
235;0.0015175;0.000734848
236;0.0010822;0.00073632
237;0.000572;0.000735627
238;0.0018956;0.0007405
239;0.000985;0.000741523
240;0.0006564;0.000741169
241;0.0016783;0.000745057
242;7e-07;0.000741981
243;0.0016777;0.000745832
244;1e-06;0.00074278
245;8e-07;0.000739751
246;0.0026002;0.000747314
247;0.0012949;0.000749531
248;0.0014715;0.000752442
249;0.001736;0.000756392
250;6e-07;0.000753369
251;6e-07;0.00075037
252;0.0012035;0.000752168
253;5e-07;0.000749197
254;0.0017449;0.000753117
255;0.0007275;0.000753016
256;7e-07;0.000750078
257;1.1e-06;0.000747163
258;0.001144;0.000748702
259;9e-07;0.000745814
260;0.0014954;0.000748697
261;0.0013555;0.000751022
262;0.0019147;0.000755464
263;0.0013258;0.000757632
264;6e-07;0.000754765
265;4e-07;0.000751918
266;0.0001582;0.000749686
267;0.0010838;0.000750937
268;5e-07;0.000748137
269;0.0005194;0.000747287
270;0.0018295;0.000751295
271;5e-07;0.000748525
272;0.0005616;0.000747837
273;0.000217;0.000745893
274;0.000944;0.000746616
275;0.0014026;0.000749001
276;0.001143;0.000750429
277;0.0012732;0.000752316
278;1.5e-06;0.000749615
279;6e-07;0.000746931
280;0.0015561;0.000749821
281;0.0018214;0.000753634
282;0.0001473;0.000751484
283;0.0016991;0.000754833
284;0.0013523;0.000756936
285;0.0005017;0.000756041
286;8e-07;0.0007534
287;0.0007878;0.00075352
288;9e-07;0.000750907
289;2.8e-06;0.000748318
290;4e-07;0.000745739
291;6e-07;0.000743178
292;4e-07;0.000740635
293;3e-07;0.000738108
294;0.0021028;0.00074275
295;0.0020362;0.000747134
296;0.0020021;0.000751374
297;0.0014965;0.000753883
298;7e-07;0.000751355
299;1.1e-06;0.000748846
300;2.6e-06;0.000746359
301;5e-07;0.000743881
302;0.0015838;0.000746662
303;0.0007083;0.000746535
304;0.0004826;0.000745667
305;0.0001679;0.000743773
306;0.0009752;0.000744529
307;0.0015148;0.000747038
308;0.0019202;0.000750847
309;0.0013008;0.000752627
310;5e-07;0.000750201
311;4e-07;0.00074779
312;2.3e-06;0.0007454
313;1.2e-06;0.000743023
314;0.0001145;0.000741021
315;0.0011942;0.00074246
316;0.0015074;0.00074488
317;0.0005594;0.000744295
318;4e-07;0.000741956
319;3e-07;0.000739631
320;1.7e-06;0.000737325
321;1.7e-06;0.000735033
322;0.0011893;0.000736444
323;0.0010668;0.000737467
324;0.0010544;0.000738445
325;0.0016097;0.000741126
326;0.0017976;0.000744367
327;0.0014818;0.000746622
328;0.001029;0.000747483
329;0.0015952;0.000750059
330;0.0001142;0.000748132
331;8e-07;0.000745875
332;0.0018138;0.000749091
333;0.0007542;0.000749107
334;0.0016234;0.000751724
335;0.000729;0.000751656
336;0.0005348;0.000751011
337;0.0002211;0.000749439
338;5e-07;0.000747223
339;2.11e-05;0.000745081
340;5e-07;0.000742891
341;5e-07;0.000740714
342;0.0020667;0.000744591
343;0.0014982;0.000746788
344;0.0007777;0.000746878
345;0.0024082;0.000751693
346;3.9e-06;0.000749532
347;0.0013823;0.000751356
348;6e-07;0.000749198
349;1.8e-06;0.000747057
350;0.0016381;0.000749603
351;6e-07;0.000747469
352;6e-07;0.000745347
353;0.0001508;0.000743663
354;0.0008542;0.000743975
355;0.0015819;0.000746335
356;0.0012261;0.000747683
357;0.0019868;0.000751154
358;9e-07;0.000749058
359;4e-07;0.000746973
360;3e-07;0.000744899
361;4e-07;0.000742836
362;9.71e-05;0.000741052
363;9e-07;0.000739013
364;0.0021188;0.000742804
365;0.0005662;0.00074232
366;3e-07;0.000740293
367;0.0006625;0.000740081
368;0.000465;0.000739333
369;1.2e-06;0.000737333
370;0.0009898;0.000738015
371;0.001845;0.000740999
372;3.3e-06;0.000739016
373;0.0002502;0.000737706
374;0.0021571;0.000741501
375;0.0014682;0.000743439
376;0.0008187;0.000743639
377;0.001687;0.000746141
378;6e-07;0.000744169
379;0.0011856;0.000745334
380;2.4e-06;0.000743378
381;4e-07;0.000741428
382;0.0012088;0.000742652
383;7e-07;0.000740715
384;6e-07;0.000738787
385;0.0001284;0.000737202
