frame;time;average
0;5;0
1;0.433;0.433
2;0.0001;0.21655
3;0.0002;0.144433
4;0.1214;0.138675
5;0.0001;0.11096
6;0;0.0924667
7;0.1231;0.0968429
8;0.0001;0.08475
9;0.0001;0.0753444
10;0.1061;0.07842
11;0.0001;0.0713
12;0.0001;0.0653667
13;0.0979;0.0678692
14;0;0.0630214
15;0.0002;0.0588333
16;0.0006;0.0551938
17;0.185;0.0628294
18;0.0001;0.0593444
19;0.0001;0.0562263
20;0.0001;0.05342
21;0.3438;0.0672476
22;0.0002;0.0642
23;0.0001;0.061413
24;0.2152;0.0678208
25;0.0002;0.065116
26;0;0.0626115
27;0.2479;0.0694741
28;0.0001;0.0669964
29;0.0001;0.0646897
30;0.295;0.0723667
31;0.0001;0.0700355
32;0.0002;0.0678531
33;0.3286;0.0757545
34;0.0001;0.0735294
35;0.0001;0.0714314
36;0.3106;0.078075
37;0.0001;0.0759676
38;0.0001;0.0739711
39;0.0001;0.0720769
40;0.7354;0.08866
41;0.0001;0.0865
42;0.0001;0.0844429
43;1.0408;0.106684
44;0.0001;0.104261
45;0.0001;0.101947
46;0.0001;0.0997326
47;0.7017;0.11254
48;0.0001;0.110198
49;0;0.107949
50;0.7797;0.121384
51;0.0001;0.119006
52;0.0001;0.116719
53;0.7829;0.129289
54;0;0.126894
55;0.0001;0.124589
56;0.9789;0.139845
57;0.0001;0.137393
58;0;0.135024
59;0.7375;0.145236
60;0.0001;0.142817
61;0.743;0.152656
62;0.0001;0.150195
63;0.0001;0.147813
64;0.7144;0.156666
65;0.0001;0.154257
66;0.0001;0.151921
67;1.012;0.164758
68;0.0001;0.162337
69;0.0001;0.159986
70;1.3419;0.17687
71;0.0001;0.17438
72;0.0001;0.17196
73;1.1056;0.184749
74;0.0001;0.182254
75;0.0001;0.179825
76;0.8145;0.188176
77;0.0001;0.185734
78;0.9351;0.195341
79;0;0.192868
80;0.0001;0.190459
81;0.8711;0.198862
82;0.0001;0.196438
83;0.0001;0.194072
84;1.2484;0.206624
85;0.0001;0.204194
86;0.0001;0.201821
87;0.669;0.207191
88;0.0001;0.204838
89;0.0001;0.202537
90;0.7876;0.209038
91;0.0001;0.206742
92;0.0002;0.204497
93;0.9218;0.21221
