frame;time;average
0;0.0088068;inf
1;0.0086966;0.0175034
2;0.0089744;0.0132389
3;0.008626;0.0117013
4;0.0086139;0.0109294
5;0.0085847;0.0104605
6;0.0085371;0.0101399
7;0.0087472;0.00994096
8;0.0082333;0.0097275
9;0.0082592;0.00956436
10;0.0081563;0.00942355
11;0.0081164;0.00930472
12;0.0081027;0.00920455
13;0.0082379;0.00913019
14;0.0080427;0.00905251
15;0.0083509;0.00900574
16;0.008055;0.00894632
17;0.0007209;0.00846247
18;0.0091374;0.00849997
19;0.0088234;0.00851699
20;0.0087359;0.00852793
21;0.0082722;0.00851576
22;0.0083872;0.00850991
23;0.0004951;0.00816144
24;0.008194;0.0081628
25;0.0003931;0.00785201
26;0.0084391;0.00787459
27;0.0083858;0.00789353
28;0.0004174;0.00762652
29;0.0004304;0.00737838
30;0.0083626;0.00741119
31;0.0087283;0.00745367
32;0.0022326;0.00729052
33;0.0003526;0.00708028
34;6.3e-06;0.00687222
35;1.2e-06;0.0066759
36;8e-07;0.00649048
37;7e-07;0.00631508
38;8e-07;0.00614892
39;7e-07;0.00599127
40;1.2e-06;0.00584152
41;1.2e-06;0.00569907
42;0.0095693;0.00579122
43;1e-06;0.00565657
44;9e-07;0.00552803
45;7e-07;0.0054052
46;8e-07;0.00528771
47;1.8e-06;0.00517524
48;8e-07;0.00506744
49;8e-07;0.00496404
50;6e-07;0.00486477
51;2.4e-06;0.00476943
52;8e-07;0.00467773
53;6e-07;0.00458948
54;6e-07;0.0045045
55;8e-07;0.00442262
56;8e-07;0.00434366
57;1e-06;0.00426747
58;8e-07;0.00419391
59;1.01e-05;0.00412299
60;4.2e-06;0.00405435
61;1.1e-06;0.0039879
62;7e-07;0.00392359
63;3.6e-06;0.00386137
64;1.4e-06;0.00380106
65;1.7e-06;0.0037426
66;8e-07;0.00368591
67;9e-07;0.00363091
68;6.5e-06;0.00357761
69;1.2e-06;0.00352578
70;7e-07;0.00347542
71;6e-07;0.00342648
72;7e-07;0.0033789
73;7e-07;0.00333262
74;6e-07;0.00328759
75;7e-07;0.00324377
76;1.3e-06;0.00320111
77;1.1e-06;0.00315955
78;1.2e-06;0.00311906
79;8e-07;0.00307958
80;6e-07;0.0030411
81;8e-07;0.00300356
82;6e-07;0.00296694
83;7e-07;0.0029312
84;6e-07;0.00289631
85;2e-06;0.00286226
86;7e-07;0.00282899
87;6e-07;0.00279648
88;6e-07;0.00276471
89;6e-07;0.00273365
90;6e-07;0.00270328
91;7e-07;0.00267358
92;7e-07;0.00264453
93;3.8e-06;0.00261614
94;1.1e-06;0.00258832
95;9e-07;0.00256108
96;1.1e-06;0.00253441
97;8e-07;0.00250829
98;8e-07;0.00248271
99;6e-07;0.00245764
100;6e-07;0.00243307
101;6e-07;0.00240898
102;4.4e-06;0.00238541
103;1.6e-06;0.00236226
104;1.3e-06;0.00233956
105;1.4e-06;0.00231729
106;1.4e-06;0.00229545
107;1.5e-06;0.00227401
108;1.5e-06;0.00225297
109;1.4e-06;0.00223231
110;1.5e-06;0.00221203
111;1.3e-06;0.00219211
112;1.5e-06;0.00217255
113;3.2e-06;0.00215336
114;3.9e-06;0.0021345
115;4.5e-06;0.00211598
116;2.23e-05;0.00209793
117;3.4e-06;0.00208003
118;5.6e-06;0.00206245
119;1.6e-06;0.00204513
120;4e-07;0.00202809
121;4e-07;0.00201133
122;4e-07;0.00199485
123;4e-07;0.00197863
124;4e-07;0.00196268
125;4e-07;0.00194698
126;4e-07;0.00193153
127;4e-07;0.00191633
128;3e-07;0.00190136
129;5e-07;0.00188662
130;7e-07;0.00187212
131;5e-07;0.00185783
132;1.3e-06;0.00184377
133;7e-07;0.00182991
134;6e-07;0.00181626
135;7e-07;0.00180281
136;7.1e-06;0.0017896
137;7e-07;0.00177655
138;6e-07;0.00176368
139;5e-07;0.00175099
140;6e-07;0.00173849
141;5e-07;0.00172616
142;5e-07;0.00171401
143;5e-07;0.00170203
144;8e-07;0.00169021
145;6e-07;0.00167856
146;6e-07;0.00166707
147;1e-06;0.00165573
148;9e-07;0.00164455
149;1.2e-06;0.00163352
150;1e-06;0.00162264
151;5e-07;0.0016119
152;2.1e-06;0.00160131
153;1.5e-06;0.00159085
154;4e-07;0.00158052
155;4e-07;0.00157033
156;3e-07;0.00156026
157;4e-07;0.00155033
158;4e-07;0.00154052
159;4e-07;0.00153083
160;5e-07;0.00152127
161;5e-07;0.00151182
162;1e-06;0.0015025
163;4e-07;0.00149328
164;8e-07;0.00148418
165;2.29e-05;0.00147532
166;1e-06;0.00146644
167;8e-07;0.00145767
168;6e-07;0.00144899
169;4e-07;0.00144042
170;1.4e-06;0.00143196
171;5e-07;0.00142359
172;4e-07;0.00141531
173;4e-07;0.00140713
174;5e-07;0.00139905
175;4e-07;0.00139106
176;4e-07;0.00138316
177;5e-07;0.00137534
178;5e-07;0.00136762
179;4e-07;0.00135998
180;4e-07;0.00135243
181;7e-07;0.00134496
182;9e-07;0.00133758
183;7e-07;0.00133027
184;7e-07;0.00132304
185;4e-07;0.0013159
186;6e-07;0.00130882
187;2.3e-06;0.00130184
188;7e-07;0.00129492
189;7e-07;0.00128807
190;5e-07;0.00128129
191;7e-07;0.00127459
192;5e-07;0.00126795
193;7e-07;0.00126138
194;6e-07;0.00125489
195;0.0004996;0.00125101
196;1e-06;0.00124464
197;7e-07;0.00123832
198;2.6e-06;0.00123208
199;1.2e-06;0.00122589
200;8e-07;0.00121977
201;8e-07;0.0012137
202;5e-07;0.0012077
203;7e-07;0.00120175
204;1.3e-06;0.00119587
205;4e-07;0.00119004
206;4e-07;0.00118426
207;4e-07;0.00117854
208;5e-07;0.00117288
209;5e-07;0.00116727
210;3e-07;0.00116171
211;3e-07;0.00115621
212;6e-07;0.00115076
213;3e-07;0.00114536
214;7e-07;0.00114001
215;7e-07;0.00113471
216;3.3e-06;0.00112947
217;8e-07;0.00112427
218;4e-07;0.00111911
219;5e-07;0.00111401
220;4e-07;0.00110894
221;1.7e-06;0.00110393
222;4e-07;0.00109896
223;5e-07;0.00109404
224;3e-07;0.00108915
225;5e-07;0.00108432
226;4e-07;0.00107952
227;4e-07;0.00107477
228;5e-07;0.00107005
229;5e-07;0.00106538
230;5e-07;0.00106075
231;5e-07;0.00105616
232;7e-07;0.00105161
233;7e-07;0.0010471
234;7e-07;0.00104263
235;8e-07;0.0010382
236;3e-07;0.0010338
237;3.3e-06;0.00102945
238;6.2e-06;0.00102515
239;7e-07;0.00102087
240;6e-07;0.00101662
241;7e-07;0.0010124
242;8e-07;0.00100822
243;4e-07;0.00100407
244;5e-07;0.00099996
245;6e-07;0.000995881
246;7e-07;0.000991835
247;5e-07;0.000987822
248;5e-07;0.000983841
249;6e-07;0.000979892
250;1.6e-06;0.000975979
251;1.3e-06;0.000972096
252;2.3e-06;0.000968247
253;6e-07;0.000964423
254;6e-07;0.000960628
255;1.4e-06;0.000956866
256;4e-07;0.00095313
257;4e-07;0.000949423
258;4e-07;0.000945745
259;5e-07;0.000942095
260;3e-07;0.000938473
261;4e-07;0.000934879
262;5e-07;0.000931312
263;5.7e-06;0.000927793
264;4e-07;0.00092428
265;1e-06;0.000920796
266;9e-07;0.000917338
267;5e-07;0.000913904
268;8e-07;0.000910497
269;1.4e-06;0.000907117
270;6e-07;0.00090376
271;4e-07;0.000900426
272;1.2e-06;0.00089712
273;4e-07;0.000893836
274;4e-07;0.000890575
275;6e-07;0.000887339
276;5e-07;0.000884125
277;4e-07;0.000880935
278;3e-07;0.000877767
279;3e-07;0.000874622
280;2.2e-06;0.000871506
281;4e-07;0.000868406
282;4e-07;0.000865328
283;4e-07;0.000862272
284;7e-07;0.000859238
285;9e-07;0.000856227
286;9e-07;0.000853236
287;5e-07;0.000850265
288;2e-06;0.000847319
289;1.7e-06;0.000844393
290;5e-07;0.000841483
291;4e-07;0.000838593
292;4e-07;0.000835723
293;4e-07;0.000832872
294;4e-07;0.00083004
295;3e-07;0.000827227
296;1.7e-06;0.000824439
297;4e-07;0.000821664
298;4e-07;0.000818908
299;3e-07;0.00081617
300;5e-07;0.000813451
301;6e-07;0.000810751
302;6e-07;0.000808068
303;9e-07;0.000805404
304;6e-07;0.000802757
305;4e-07;0.000800126
306;6.6e-06;0.000797533
307;7e-07;0.000794937
308;5e-07;0.000792358
309;5e-07;0.000789795
310;6e-07;0.00078725
311;5e-07;0.00078472
312;4e-07;0.000782206
313;5e-07;0.000779709
314;8e-07;0.000777228
315;6e-07;0.000774763
316;7e-07;0.000772313
317;1.5e-06;0.000769881
318;2.9e-06;0.000767469
319;3.6e-06;0.000765075
320;6e-07;0.000762686
321;8e-07;0.000760312
322;1.6e-06;0.000757956
323;1.6e-06;0.000755615
324;5e-07;0.000753284
325;4e-07;0.000750967
326;4e-07;0.000748665
327;5e-07;0.000746377
328;3e-07;0.000744102
329;3e-07;0.000741842
330;4e-07;0.000739595
331;4e-07;0.000737362
332;4e-07;0.000735142
333;1.12e-05;0.000732968
334;8e-07;0.000730776
335;8e-07;0.000728597
336;8e-07;0.000726431
337;9e-07;0.000724278
338;5e-07;0.000722136
339;4e-07;0.000720007
340;1.5e-06;0.000717894
341;5e-07;0.00071579
342;4e-07;0.000713699
343;3e-07;0.000711619
344;4e-07;0.000709551
345;4e-07;0.000707496
346;4e-07;0.000705452
347;4e-07;0.00070342
348;5e-07;0.0007014
349;3e-07;0.000699391
350;3e-07;0.000697394
351;4e-07;0.000695408
352;5e-07;0.000693434
353;1.3e-06;0.000691473
354;8e-07;0.000689522
355;9e-07;0.000687583
356;6e-07;0.000685653
357;2.1e-06;0.000683738
358;0.0004162;0.000682991
359;0.0099217;0.000708725
360;0.0089081;0.000731501
361;2.2e-06;0.000729481
362;0.0004029;0.000728579
363;2.4e-06;0.000726579
364;0.0003717;0.000725604
365;7e-07;0.000723618
366;0.0087075;0.000745431
367;0.0086839;0.000767062
368;3.2e-06;0.000764986
369;0.0084641;0.000785851
370;0.0004018;0.000784813
371;0.0083102;0.000805097
372;0.0002407;0.00080358
373;0.0084596;0.000824106
374;6.6e-06;0.00082192
375;9e-07;0.00081973
376;8e-07;0.000817552
377;8e-07;0.000815386
378;6e-07;0.00081323
379;8e-07;0.000811087
380;5e-07;0.000808954
381;8e-07;0.000806833
382;0.0093634;0.000829232
383;1.3e-06;0.00082707
384;8e-07;0.000824918
385;5e-07;0.000822777
386;8e-07;0.000820648
387;8e-07;0.000818529
388;8e-07;0.000816422
389;9e-07;0.000814325
390;8e-07;0.000812239
391;2e-06;0.000810167
392;6e-07;0.000808102
393;6e-07;0.000806047
394;4e-07;0.000804002
395;5e-07;0.000801968
396;6e-07;0.000799944
397;4e-07;0.00079793
398;5e-07;0.000795927
399;1.6e-06;0.000793936
400;2e-06;0.000791956
401;1.2e-06;0.000789984
402;3.6e-06;0.000788028
403;1.2e-06;0.000786076
404;8e-07;0.000784132
405;5e-07;0.000782197
406;6e-07;0.000780272
407;5e-07;0.000778356
408;2.7e-06;0.000776455
409;1.2e-06;0.000774559
410;8e-07;0.000772672
411;7e-07;0.000770794
412;6e-07;0.000768925
413;7e-07;0.000767064
414;6e-07;0.000765213
415;7e-07;0.000763371
416;8e-07;0.000761538
417;2.6e-06;0.000759718
418;3e-06;0.000757907
419;1.6e-06;0.000756102
420;1e-06;0.000754305
421;5.1e-06;0.000752525
422;2.4e-06;0.000750747
423;4.4e-06;0.000748983
424;1.3e-06;0.00074722
425;1.4e-06;0.000745465
426;7e-07;0.000743716
427;5e-07;0.000741976
428;4e-07;0.000740243
429;5e-07;0.000738519
430;5e-07;0.000736803
431;5e-07;0.000735094
432;5e-07;0.000733394
433;0.0004916;0.000732835
434;9e-07;0.000731149
435;2.4e-06;0.000729474
436;9e-07;0.000727803
437;4e-07;0.000726138
438;5e-07;0.000724481
439;4e-07;0.000722832
440;6e-07;0.00072119
441;4e-07;0.000719556
442;1.8e-06;0.000717932
443;7e-07;0.000716313
444;4e-07;0.000714701
445;4e-07;0.000713096
446;4e-07;0.000711498
447;6e-07;0.000709907
448;4e-07;0.000708323
449;4e-07;0.000706747
450;3e-07;0.000705177
